tier,speaker,start,stop,dur,val
CHI,NA,6790,7090,300,NO-HAY-PALABRAS
CHI,NA,8370,9020,650,NO-HAY-PALABRAS
CHI,NA,43075,43535,460,0.
CHI,NA,62525,62725,200,NO-HAY-PALABRAS
CHI,NA,69235,69795,560,NO-HAY-PALABRAS
CHI,NA,71095,71435,340,NO-HAY-PALABRAS
CHI,NA,72065,72345,280,NO-HAY-PALABRAS
CHI,NA,73195,73635,440,NO-HAY-PALABRAS
CHI,NA,77665,78045,380,NO-HAY-PALABRAS
CHI,NA,116175,117005,830,NO-HAY-PALABRAS
CHI,NA,122100,122520,420,NO-HAY-PALABRAS
CHI,NA,136120,136670,550,NO-HAY-PALABRAS
CHI,NA,138555,138795,240,NO-HAY-PALABRAS
CHI,NA,142505,143235,730,NO-HAY-PALABRAS
CHI,NA,144340,145400,1060,NO-HAY-PALABRAS
CHI,NA,149080,149520,440,NO-HAY-PALABRAS
CHI,NA,150740,151260,520,NO-HAY-PALABRAS
CHI,NA,152150,152850,700,NO-HAY-PALABRAS
CHI,NA,153380,153830,450,NO-HAY-PALABRAS
CHI,NA,155565,156005,440,NO-HAY-PALABRAS
CHI,NA,156185,156915,730,0.
CHI,NA,157990,159260,1270,NO-HAY-PALABRAS
CHI,NA,159675,159875,200,NO-HAY-PALABRAS
CHI,NA,160745,161345,600,NO-HAY-PALABRAS
CHI,NA,161965,162625,660,NO-HAY-PALABRAS
CHI,NA,163345,163835,490,NO-HAY-PALABRAS
CHI,NA,170640,171120,480,0.
CHI,NA,180980,181500,520,NO-HAY-PALABRAS
CHI,NA,182250,183490,1240,NO-HAY-PALABRAS
CHI,NA,183650,184590,940,NO-HAY-PALABRAS
CHI,NA,185150,185350,200,NO-HAY-PALABRAS
CHI,NA,185650,186030,380,0.
CHI,NA,187475,187845,370,NO-HAY-PALABRAS
CHI,NA,188280,188870,590,NO-HAY-PALABRAS
CHI,NA,191565,192125,560,NO-HAY-PALABRAS
CHI,NA,195145,195745,600,0.
CHI,NA,203285,204385,1100,NO-HAY-PALABRAS
CHI,NA,206155,206455,300,NO-HAY-PALABRAS
CHI,NA,206755,207220,465,NO-HAY-PALABRAS
CHI,NA,207960,208270,310,NO-HAY-PALABRAS
CHI,NA,208575,209345,770,0.
CHI,NA,211070,212880,1810,NO-HAY-PALABRAS
CHI,NA,213785,214275,490,NO-HAY-PALABRAS
CHI,NA,215280,217530,2250,NO-HAY-PALABRAS
CHI,NA,218105,219535,1430,NO-HAY-PALABRAS
CHI,NA,220500,221760,1260,NO-HAY-PALABRAS
CHI,NA,222310,222940,630,NO-HAY-PALABRAS
CHI,NA,223425,223955,530,NO-HAY-PALABRAS
CHI,NA,224160,224740,580,NO-HAY-PALABRAS
CHI,NA,225170,225890,720,NO-HAY-PALABRAS
CHI,NA,226490,226900,410,NO-HAY-PALABRAS
CHI,NA,228015,228655,640,NO-HAY-PALABRAS
CHI,NA,229155,229465,310,NO-HAY-PALABRAS
CHI,NA,230400,230610,210,NO-HAY-PALABRAS
CHI,NA,231715,232225,510,NO-HAY-PALABRAS
CHI,NA,232320,232630,310,NO-HAY-PALABRAS
CHI,NA,232945,233985,1040,0.
CHI,NA,235015,236805,1790,NO-HAY-PALABRAS
CHI,NA,237680,238230,550,NO-HAY-PALABRAS
CHI,NA,239020,241030,2010,NO-HAY-PALABRAS
CHI,NA,241845,242785,940,NO-HAY-PALABRAS
CHI,NA,243005,244125,1120,NO-HAY-PALABRAS
CHI,NA,245175,246365,1190,NO-HAY-PALABRAS
CHI,NA,246830,248300,1470,NO-HAY-PALABRAS
CHI,NA,248935,249670,735,NO-HAY-PALABRAS
CHI,NA,259940,260750,810,NO-HAY-PALABRAS
CHI,NA,273110,273720,610,NO-HAY-PALABRAS
CHI,NA,273770,274170,400,NO-HAY-PALABRAS
CHI,NA,279705,280115,410,NO-HAY-PALABRAS
CHI,NA,280450,280630,180,NO-HAY-PALABRAS
CHI,NA,281460,281790,330,NO-HAY-PALABRAS
CHI,NA,282275,282505,230,NO-HAY-PALABRAS
CHI,NA,282820,283470,650,NO-HAY-PALABRAS
CHI,NA,284035,284655,620,NO-HAY-PALABRAS
CHI,NA,288055,288335,280,0.
CHI,NA,288535,288865,330,NO-HAY-PALABRAS
CHI,NA,292850,293440,590,NO-HAY-PALABRAS
CHI,NA,298555,299165,610,NO-HAY-PALABRAS
CHI,NA,299760,300001,241,NO-HAY-PALABRAS
comentarios,NA,6569,9127,2558,"(solo hace ruidos, se queja)"
comentarios,NA,116064,116940,876,tiene hipo
comentarios,NA,135960,139057,3097,esta quejando.
comentarios,NA,148975,154059,5084,esta quejando.
comentarios,NA,210994,214345,3351,esta quejando.
comentarios,NA,215207,219655,4448,quiere llorar.
tlsp@CHI,NA,43075,43535,460,0.
tlsp@CHI,NA,156185,156915,730,0.
tlsp@CHI,NA,170640,171120,480,0.
tlsp@CHI,NA,185650,186030,380,0.
tlsp@CHI,NA,195145,195745,600,0.
tlsp@CHI,NA,208575,209345,770,0.
tlsp@CHI,NA,232945,233985,1040,0.
tlsp@CHI,NA,288055,288335,280,0.
OTR,NA,28075,31015,2940,0.
OTR,NA,143679,144394,715,0.
OTR,NA,145396,146318,922,0.
OTR,NA,154337,155519,1182,0.
OTR,NA,155814,156545,731,0.
OTR,NA,157001,157897,896,0.
OTR,NA,193135,193435,300,0.
