tier,speaker,start,stop,dur,val
CHI,NA,2050,2680,630,NO-HAY-PALABRAS
CHI,NA,5670,6440,770,NO-HAY-PALABRAS
CHI,NA,43510,44250,740,NO-HAY-PALABRAS
CHI,NA,63890,65000,1110,0.
CHI,NA,65565,66435,870,NO-HAY-PALABRAS
CHI,NA,70210,71400,1190,NO-HAY-PALABRAS
CHI,NA,75730,76720,990,NO-HAY-PALABRAS
CHI,NA,77185,77745,560,0.
CHI,NA,88235,88505,270,0.
CHI,NA,90800,91570,770,NO-HAY-PALABRAS
CHI,NA,103645,103955,310,0.
CHI,NA,106830,107030,200,NO-HAY-PALABRAS
CHI,NA,108610,109300,690,NO-HAY-PALABRAS
CHI,NA,111165,111845,680,0.
CHI,NA,115075,115415,340,0.
CHI,NA,115845,116205,360,0.
CHI,NA,141375,141635,260,0.
CHI,NA,144095,145225,1130,0.
CHI,NA,146550,146880,330,NO-HAY-PALABRAS
CHI,NA,147880,148370,490,0.
CHI,NA,169495,170205,710,0.
CHI,NA,170840,171460,620,0.
CHI,NA,172070,172300,230,0.
CHI,NA,172895,173225,330,NO-HAY-PALABRAS
CHI,NA,180810,181530,720,NO-HAY-PALABRAS
CHI,NA,182040,182750,710,0.
CHI,NA,183695,184245,550,0.
CHI,NA,184880,185350,470,0.
CHI,NA,185875,186735,860,0.
CHI,NA,187085,187985,900,NO-HAY-PALABRAS
CHI,NA,189205,190125,920,NO-HAY-PALABRAS
CHI,NA,194895,195555,660,0.
CHI,NA,196265,196665,400,0.
CHI,NA,197785,197965,180,NO-HAY-PALABRAS
CHI,NA,198095,198485,390,NO-HAY-PALABRAS
CHI,NA,200010,200640,630,0.
CHI,NA,201315,202465,1150,0.
CHI,NA,204020,204340,320,0.
CHI,NA,204760,205640,880,0.
CHI,NA,205890,206140,250,NO-HAY-PALABRAS
CHI,NA,206305,206835,530,0.
CHI,NA,207470,208310,840,0.
CHI,NA,208640,209290,650,NO-HAY-PALABRAS
