tier,speaker,start,stop,dur,val
CHI,NA,80530,81730,1200,0.
CHI,NA,82000,83180,1180,0.
CHI,NA,83680,84440,760,0.
CHI,NA,85780,86190,410,0.
CHI,NA,87105,87405,300,0.
CHI,NA,89015,89305,290,0.
CHI,NA,94010,94800,790,0.
CHI,NA,111145,111415,270,NO-HAY-PALABRAS
CHI,NA,114250,115700,1450,0.
CHI,NA,117275,118475,1200,0.
CHI,NA,128935,130095,1160,0.
CHI,NA,138745,139165,420,0.
CHI,NA,139825,140725,900,0.
CHI,NA,141435,141625,190,NO-HAY-PALABRAS
CHI,NA,144070,145220,1150,0.
CHI,NA,147245,147845,600,NO-HAY-PALABRAS
CHI,NA,155205,155655,450,0.
CHI,NA,161000,162940,1940,0.
CHI,NA,174190,174970,780,0.
CHI,NA,175630,176340,710,0.
CHI,NA,289415,289885,470,0.
CHI,NA,290850,291690,840,0.
tlsp@CHI,NA,80530,81730,1200,0.
tlsp@CHI,NA,82000,83180,1180,0.
tlsp@CHI,NA,83680,84440,760,0.
tlsp@CHI,NA,85780,86190,410,0.
tlsp@CHI,NA,87105,87405,300,0.
tlsp@CHI,NA,89015,89305,290,0.
tlsp@CHI,NA,94010,94800,790,0.
tlsp@CHI,NA,114250,115700,1450,0.
tlsp@CHI,NA,117275,118475,1200,0.
tlsp@CHI,NA,128935,130095,1160,0.
tlsp@CHI,NA,138745,139165,420,0.
tlsp@CHI,NA,139825,140725,900,0.
tlsp@CHI,NA,144070,145220,1150,0.
tlsp@CHI,NA,155205,155655,450,0.
tlsp@CHI,NA,161000,162940,1940,0.
tlsp@CHI,NA,174190,174970,780,0.
tlsp@CHI,NA,175630,176340,710,0.
tlsp@CHI,NA,289415,289885,470,0.
tlsp@CHI,NA,290850,291690,840,0.
OTR,NA,82960,83760,800,0.
OTR,NA,84685,85775,1090,0.
OTR,NA,86495,87525,1030,0.
OTR,NA,89760,93550,3790,0.
OTR,NA,95000,96750,1750,0.
OTR,NA,99280,100840,1560,0.
OTR,NA,137640,138660,1020,0.
OTR,NA,145470,146120,650,0.
quien@OTR,NA,82960,83760,800,mujer.
quien@OTR,NA,84685,85775,1090,mujer.
quien@OTR,NA,86495,87525,1030,mujer.
quien@OTR,NA,89760,93550,3790,mujer.
quien@OTR,NA,95000,96750,1750,mujer.
quien@OTR,NA,99280,100840,1560,mujer.
quien@OTR,NA,137640,138660,1020,mujer.
quien@OTR,NA,145470,146120,650,mujer.
tlsp@OTR,NA,82960,83760,800,0.
tlsp@OTR,NA,84685,85775,1090,0.
tlsp@OTR,NA,86495,87525,1030,0.
tlsp@OTR,NA,89760,93550,3790,0.
tlsp@OTR,NA,95000,96750,1750,0.
tlsp@OTR,NA,99280,100840,1560,0.
tlsp@OTR,NA,137640,138660,1020,0.
tlsp@OTR,NA,145470,146120,650,0.
