tier,speaker,start,stop,dur,val
CHI,NA,2840,3130,290,0.
CHI,NA,3760,4130,370,NO-HAY-PALABRAS
CHI,NA,5070,5420,350,0.
CHI,NA,11245,11645,400,0.
CHI,NA,35095,35735,640,NO-HAY-PALABRAS
CHI,NA,109355,110345,990,NO-HAY-PALABRAS
CHI,NA,177050,177490,440,0.
CHI,NA,179130,179360,230,NO-HAY-PALABRAS
CHI,NA,191365,191665,300,0.
CHI,NA,192820,193180,360,NO-HAY-PALABRAS
CHI,NA,199365,199905,540,NO-HAY-PALABRAS
CHI,NA,219242,220112,870,NO-HAY-PALABRAS
CHI,NA,225717,226117,400,0.
CHI,NA,227247,227657,410,0.
comentarios,NA,8350,8940,590,estornuda?
tlsp@CHI,NA,2840,3130,290,0.
tlsp@CHI,NA,5070,5420,350,0.
tlsp@CHI,NA,11245,11645,400,0.
tlsp@CHI,NA,177050,177490,440,0.
tlsp@CHI,NA,191365,191665,300,0.
tlsp@CHI,NA,225717,226117,400,0.
tlsp@CHI,NA,227247,227657,410,0.
OTR,NA,197860,199360,1500,0.
OTR,NA,221440,222880,1440,0.
OTR,NA,226360,227300,940,0.
OTR,NA,227777,228317,540,0.
quien@OTR,NA,197860,199360,1500,niña.
quien@OTR,NA,221440,222880,1440,niña.
quien@OTR,NA,226360,227300,940,niña.
quien@OTR,NA,227777,228317,540,niña.
tlsp@OTR,NA,197860,199360,1500,0.
tlsp@OTR,NA,221440,222880,1440,0.
tlsp@OTR,NA,226360,227300,940,0.
tlsp@OTR,NA,227777,228317,540,0.
