tier,speaker,start,stop,dur,val
CHI,NA,80,350,270,0.
CHI,NA,15860,16260,400,0.
CHI,NA,17220,17650,430,0.
CHI,NA,20420,20630,210,0.
CHI,NA,20810,21500,690,0.
CHI,NA,85855,86095,240,0.
CHI,NA,87775,88115,340,0.
CHI,NA,92325,93555,1230,NO-HAY-PALABRAS
CHI,NA,94780,95410,630,NO-HAY-PALABRAS
CHI,NA,122155,123195,1040,0.
CHI,NA,137965,138195,230,0.
CHI,NA,152830,153680,850,0.
CHI,NA,156885,157235,350,0.
CHI,NA,188060,188960,900,0.
CHI,NA,204970,205680,710,0.
CHI,NA,221228,221458,230,0.
CHI,NA,223343,224283,940,0.
CHI,NA,229838,230148,310,0.
CHI,NA,240013,240773,760,0.
CHI,NA,240873,241123,250,0.
CHI,NA,241568,242358,790,NO-HAY-PALABRAS
CHI,NA,242643,245113,2470,NO-HAY-PALABRAS
CHI,NA,246098,246628,530,0.
CHI,NA,248133,248903,770,NO-HAY-PALABRAS
CHI,NA,253828,254058,230,NO-HAY-PALABRAS
CHI,NA,254743,255273,530,NO-HAY-PALABRAS
CHI,NA,256848,257298,450,NO-HAY-PALABRAS
comentarios,NA,253828,254058,230,hermana?
tlsp@CHI,NA,80,350,270,0.
tlsp@CHI,NA,15860,16260,400,0.
tlsp@CHI,NA,17220,17650,430,0.
tlsp@CHI,NA,20420,20630,210,0.
tlsp@CHI,NA,20810,21500,690,0.
tlsp@CHI,NA,85855,86095,240,0.
tlsp@CHI,NA,87775,88115,340,0.
tlsp@CHI,NA,122155,123195,1040,0.
tlsp@CHI,NA,137965,138195,230,0.
tlsp@CHI,NA,152830,153680,850,0.
tlsp@CHI,NA,156885,157235,350,0.
tlsp@CHI,NA,188060,188960,900,0.
tlsp@CHI,NA,204970,205680,710,0.
tlsp@CHI,NA,221228,221458,230,0.
tlsp@CHI,NA,223343,224283,940,0.
tlsp@CHI,NA,229838,230148,310,0.
tlsp@CHI,NA,240013,240773,760,0.
tlsp@CHI,NA,240873,241123,250,0.
tlsp@CHI,NA,246098,246628,530,0.
OTR,NA,185970,188200,2230,0.
OTR,NA,188770,190070,1300,0.
OTR,NA,205880,207660,1780,0.
OTR,NA,221885,223505,1620,0.
OTR,NA,224320,225480,1160,0.
OTR,NA,227540,229430,1890,0.
OTR,NA,235620,239070,3450,0.
OTR,NA,240750,242675,1925,0.
OTR,NA,242675,245815,3140,0.
quien@OTR,NA,185970,188200,2230,niña.
quien@OTR,NA,188770,190070,1300,niña.
quien@OTR,NA,205880,207660,1780,niña.
quien@OTR,NA,221885,223505,1620,niña.
quien@OTR,NA,224320,225480,1160,niña.
quien@OTR,NA,227540,229430,1890,niña.
quien@OTR,NA,235620,239070,3450,niña.
quien@OTR,NA,240750,242675,1925,niña.
quien@OTR,NA,242675,245815,3140,niña.
tlsp@OTR,NA,185970,188200,2230,0.
tlsp@OTR,NA,188770,190070,1300,0.
tlsp@OTR,NA,205880,207660,1780,0.
tlsp@OTR,NA,221885,223505,1620,0.
tlsp@OTR,NA,224320,225480,1160,0.
tlsp@OTR,NA,227540,229430,1890,0.
tlsp@OTR,NA,235620,239070,3450,0.
tlsp@OTR,NA,240750,242675,1925,0.
tlsp@OTR,NA,242675,245815,3140,0.
