tier,speaker,start,stop,dur,val
CHI,NA,350,770,420,0.
CHI,NA,2120,2970,850,0.
CHI,NA,3320,3800,480,0.
CHI,NA,4590,5460,870,0.
CHI,NA,6410,6660,250,0.
CHI,NA,12885,13765,880,0.
CHI,NA,13865,14385,520,0.
CHI,NA,14745,15215,470,NO-HAY-PALABRAS
CHI,NA,17400,17750,350,NO-HAY-PALABRAS
CHI,NA,23535,23865,330,0.
CHI,NA,51670,52010,340,0.
CHI,NA,55750,56340,590,0.
CHI,NA,75285,77385,2100,0.
CHI,NA,77615,79325,1710,0.
CHI,NA,80000,82430,2430,0.
CHI,NA,82765,84095,1330,0.
CHI,NA,84490,86740,2250,0.
CHI,NA,90765,93565,2800,0.
CHI,NA,94085,96115,2030,0.
CHI,NA,96720,98670,1950,0.
CHI,NA,99145,101605,2460,0.
CHI,NA,102305,105045,2740,0.
CHI,NA,105695,107145,1450,0.
CHI,NA,109150,110020,870,0.
CHI,NA,127755,127995,240,NO-HAY-PALABRAS
CHI,NA,130765,131365,600,NO-HAY-PALABRAS
CHI,NA,142925,143315,390,0.
CHI,NA,145150,145980,830,0.
CHI,NA,153415,154175,760,0.
CHI,NA,157800,158370,570,0.
CHI,NA,169395,170245,850,0.
CHI,NA,179380,180200,820,0.
CHI,NA,182810,183230,420,0.
CHI,NA,187570,187980,410,0.
CHI,NA,188235,188535,300,0.
CHI,NA,189175,190940,1765,0.
CHI,NA,195000,195490,490,NO-HAY-PALABRAS
CHI,NA,196830,197610,780,0.
CHI,NA,197610,198480,870,NO-HAY-PALABRAS
CHI,NA,199435,202425,2990,0.
CHI,NA,209300,209790,490,NO-HAY-PALABRAS
CHI,NA,224990,225820,830,0.
CHI,NA,226145,227065,920,0.
CHI,NA,237285,237865,580,0.
CHI,NA,238095,238375,280,NO-HAY-PALABRAS
CHI,NA,239145,239765,620,0.
CHI,NA,240275,241615,1340,NO-HAY-PALABRAS
CHI,NA,242375,243695,1320,0.
CHI,NA,244575,245505,930,0.
CHI,NA,255340,256520,1180,0.
CHI,NA,264240,264720,480,0.
