tier,speaker,start,stop,dur,val
CHI,NA,9600,11195,1595,0.
CHI,NA,11195,12405,1210,0.
CHI,NA,13950,14710,760,0.
CHI,NA,15170,15880,710,0.
CHI,NA,17630,19279,1649,0.
CHI,NA,20155,20605,450,0.
CHI,NA,21160,21480,320,NO-HAY-PALABRAS
CHI,NA,22670,23310,640,NO-HAY-PALABRAS
CHI,NA,24410,25250,840,0.
CHI,NA,32810,35980,3170,NO-HAY-PALABRAS
CHI,NA,36155,36475,320,NO-HAY-PALABRAS
CHI,NA,36985,38555,1570,0.
CHI,NA,157020,157730,710,0.
CHI,NA,159605,160325,720,0.
CHI,NA,165625,166235,610,NO-HAY-PALABRAS
CHI,NA,166257,166517,260,0.
CHI,NA,166717,167337,620,0.
CHI,NA,182727,183897,1170,0.
CHI,NA,184172,184952,780,0.
CHI,NA,207952,209342,1390,0.
CHI,NA,234337,235507,1170,0.
CHI,NA,235982,237062,1080,0.
CHI,NA,255722,256352,630,0.
CHI,NA,258447,258997,550,0.
CHI,NA,259352,259922,570,0.
CHI,NA,261647,262650,1003,0.
CHI,NA,270097,270597,500,0.
comentarios,NA,0,1080,1080,en los primeros minutos de este audio hay dos otr@s niñ@s hablando con la niña enfocada.
tlsp@CHI,NA,9600,11195,1595,0.
tlsp@CHI,NA,11195,12405,1210,0.
tlsp@CHI,NA,13950,14710,760,0.
tlsp@CHI,NA,15170,15880,710,0.
tlsp@CHI,NA,17630,19279,1649,0.
tlsp@CHI,NA,20155,20605,450,0.
tlsp@CHI,NA,24410,25250,840,0.
tlsp@CHI,NA,36985,38555,1570,0.
tlsp@CHI,NA,157020,157730,710,0.
tlsp@CHI,NA,159605,160325,720,0.
tlsp@CHI,NA,166257,166517,260,0.
tlsp@CHI,NA,166717,167337,620,0.
tlsp@CHI,NA,182727,183897,1170,0.
tlsp@CHI,NA,184172,184952,780,0.
tlsp@CHI,NA,207952,209342,1390,0.
tlsp@CHI,NA,234337,235507,1170,0.
tlsp@CHI,NA,235982,237062,1080,0.
tlsp@CHI,NA,255722,256352,630,0.
tlsp@CHI,NA,258447,258997,550,0.
tlsp@CHI,NA,259352,259922,570,0.
tlsp@CHI,NA,261647,262650,1003,0.
tlsp@CHI,NA,270097,270597,500,0.
OTR,NA,22730,24270,1540,0.
OTR,NA,157720,159370,1650,0.
OTR,NA,256610,258300,1690,0.
OTR,NA,262830,264290,1460,0.
OTR,NA,266142,267952,1810,0.
OTR,NA,267952,270512,2560,0.
OTR,NA,271017,272407,1390,0.
quien@OTR,NA,22730,24270,1540,niño.
quien@OTR,NA,157720,159370,1650,mujer.
quien@OTR,NA,256610,258300,1690,mujer.
quien@OTR,NA,262830,264290,1460,mujer.
quien@OTR,NA,266142,267952,1810,mujer.
quien@OTR,NA,267952,270512,2560,mujer.
quien@OTR,NA,271017,272407,1390,mujer.
tlsp@OTR,NA,22730,24270,1540,0.
tlsp@OTR,NA,157720,159370,1650,0.
tlsp@OTR,NA,256610,258300,1690,0.
tlsp@OTR,NA,262830,264290,1460,0.
tlsp@OTR,NA,266142,267952,1810,0.
tlsp@OTR,NA,267952,270512,2560,0.
tlsp@OTR,NA,271017,272407,1390,0.
