tier,speaker,start,stop,dur,val
CHI,NA,910,1360,450,0.
CHI,NA,2380,2730,350,0.
CHI,NA,4780,5140,360,0.
CHI,NA,7600,7890,290,NO-HAY-PALABRAS
CHI,NA,9125,9860,735,NO-HAY-PALABRAS
CHI,NA,15060,15550,490,NO-HAY-PALABRAS
CHI,NA,20415,22035,1620,0.
CHI,NA,22715,23225,510,0.
CHI,NA,24730,25240,510,0.
CHI,NA,26015,26395,380,0.
CHI,NA,27125,27425,300,0.
CHI,NA,30215,30645,430,0.
CHI,NA,32190,32740,550,0.
CHI,NA,34815,35375,560,NO-HAY-PALABRAS
CHI,NA,40115,40665,550,0.
CHI,NA,44090,44630,540,NO-HAY-PALABRAS
CHI,NA,45270,45880,610,NO-HAY-PALABRAS
CHI,NA,48585,49015,430,0.
CHI,NA,51090,51450,360,NO-HAY-PALABRAS
CHI,NA,58030,58220,190,NO-HAY-PALABRAS
CHI,NA,73575,73775,200,0.
CHI,NA,74425,75665,1240,NO-HAY-PALABRAS
CHI,NA,101045,102145,1100,0.
CHI,NA,102325,103115,790,0.
CHI,NA,104210,107760,3550,NO-HAY-PALABRAS
CHI,NA,161545,162555,1010,0.
CHI,NA,164475,164665,190,0.
CHI,NA,165220,165420,200,0.
CHI,NA,174490,175590,1100,NO-HAY-PALABRAS
CHI,NA,179260,179650,390,NO-HAY-PALABRAS
CHI,NA,183135,183835,700,0.
CHI,NA,184105,184275,170,NO-HAY-PALABRAS
CHI,NA,187580,188060,480,0.
CHI,NA,204360,204660,300,0.
CHI,NA,244770,245920,1150,0.
CHI,NA,246165,246855,690,0.
CHI,NA,249340,249940,600,0.
CHI,NA,251030,251800,770,0.
CHI,NA,271170,271610,440,NO-HAY-PALABRAS
CHI,NA,272300,273690,1390,0.
CHI,NA,274215,276155,1940,0.
CHI,NA,276735,278055,1320,0.
CHI,NA,278575,280705,2130,0.
CHI,NA,281760,282000,240,0.
CHI,NA,282410,284230,1820,0.
CHI,NA,285070,286400,1330,0.
CHI,NA,286485,287335,850,0.
CHI,NA,288250,288840,590,0.
CHI,NA,298435,299815,1380,0.
comentarios,NA,244770,245920,1150,"(ruido, emitir sonido de algo)"
tlsp@CHI,NA,910,1360,450,0.
tlsp@CHI,NA,2380,2730,350,0.
tlsp@CHI,NA,4780,5140,360,0.
tlsp@CHI,NA,20415,22035,1620,0.
tlsp@CHI,NA,22715,23225,510,0.
tlsp@CHI,NA,24730,25240,510,0.
tlsp@CHI,NA,26015,26395,380,0.
tlsp@CHI,NA,27125,27425,300,0.
tlsp@CHI,NA,30215,30645,430,0.
tlsp@CHI,NA,32190,32740,550,0.
tlsp@CHI,NA,40115,40665,550,0.
tlsp@CHI,NA,48585,49015,430,0.
tlsp@CHI,NA,73575,73775,200,0.
tlsp@CHI,NA,101045,102145,1100,0.
tlsp@CHI,NA,102325,103115,790,0.
tlsp@CHI,NA,161545,162555,1010,0.
tlsp@CHI,NA,164475,164665,190,0.
tlsp@CHI,NA,165220,165420,200,0.
tlsp@CHI,NA,183135,183835,700,0.
tlsp@CHI,NA,187580,188060,480,0.
tlsp@CHI,NA,204360,204660,300,0.
tlsp@CHI,NA,244770,245920,1150,0.
tlsp@CHI,NA,246165,246855,690,0.
tlsp@CHI,NA,249340,249940,600,0.
tlsp@CHI,NA,251030,251800,770,0.
tlsp@CHI,NA,272300,273690,1390,0.
tlsp@CHI,NA,274215,276155,1940,0.
tlsp@CHI,NA,276735,278055,1320,0.
tlsp@CHI,NA,278575,280705,2130,0.
tlsp@CHI,NA,281760,282000,240,0.
tlsp@CHI,NA,282410,284230,1820,0.
tlsp@CHI,NA,285070,286400,1330,0.
tlsp@CHI,NA,286485,287335,850,0.
tlsp@CHI,NA,288250,288840,590,0.
tlsp@CHI,NA,298435,299815,1380,0.
OTR,NA,203090,204410,1320,0.
OTR,NA,204675,205745,1070,0.
OTR,NA,285980,286720,740,0.
quien@OTR,NA,203090,204410,1320,mujer.
quien@OTR,NA,204675,205745,1070,mujer.
quien@OTR,NA,285980,286720,740,mujer.
tlsp@OTR,NA,203090,204410,1320,0.
tlsp@OTR,NA,204675,205745,1070,0.
tlsp@OTR,NA,285980,286720,740,0.
