tier,speaker,start,stop,dur,val
CHI,NA,2070,2530,460,0.
CHI,NA,5090,5840,750,0.
CHI,NA,6400,6990,590,0.
CHI,NA,7915,8545,630,NO-HAY-PALABRAS
CHI,NA,8990,9230,240,0.
CHI,NA,9760,10780,1020,0.
CHI,NA,11080,12180,1100,NO-HAY-PALABRAS
CHI,NA,12530,13380,850,NO-HAY-PALABRAS
CHI,NA,14715,14975,260,0.
CHI,NA,15425,16495,1070,0.
CHI,NA,16830,17130,300,0.
CHI,NA,17940,18520,580,NO-HAY-PALABRAS
CHI,NA,18810,19170,360,NO-HAY-PALABRAS
CHI,NA,22510,22930,420,NO-HAY-PALABRAS
CHI,NA,23460,24060,600,NO-HAY-PALABRAS
CHI,NA,34120,34620,500,0.
CHI,NA,38690,39040,350,0.
CHI,NA,39535,40575,1040,0.
CHI,NA,40725,41595,870,0.
CHI,NA,279345,279875,530,0.
comentarios,NA,10960,13590,2630,quejando.
tlsp@CHI,NA,2070,2530,460,0.
tlsp@CHI,NA,5090,5840,750,0.
tlsp@CHI,NA,6400,6990,590,0.
tlsp@CHI,NA,8990,9230,240,0.
tlsp@CHI,NA,9760,10780,1020,0.
tlsp@CHI,NA,14715,14975,260,0.
tlsp@CHI,NA,15425,16495,1070,0.
tlsp@CHI,NA,16830,17130,300,0.
tlsp@CHI,NA,34120,34620,500,0.
tlsp@CHI,NA,38690,39040,350,0.
tlsp@CHI,NA,39535,40575,1040,0.
tlsp@CHI,NA,40725,41595,870,0.
tlsp@CHI,NA,279345,279875,530,0.
