tier,speaker,start,stop,dur,val
CHI,NA,0,590,590,0.
CHI,NA,1180,2120,940,0.
CHI,NA,4100,4690,590,0.
CHI,NA,7790,8220,430,0.
CHI,NA,9215,10005,790,NO-HAY-PALABRAS
CHI,NA,10510,11190,680,0.
CHI,NA,11680,12500,820,0.
CHI,NA,12850,13660,810,0.
CHI,NA,13975,14655,680,0.
CHI,NA,17405,18225,820,0.
CHI,NA,18685,19245,560,0.
CHI,NA,20925,21405,480,NO-HAY-PALABRAS
CHI,NA,22265,22915,650,NO-HAY-PALABRAS
CHI,NA,23540,24080,540,NO-HAY-PALABRAS
CHI,NA,27220,27560,340,NO-HAY-PALABRAS
CHI,NA,29260,30360,1100,0.
CHI,NA,31850,32180,330,0.
CHI,NA,32905,33435,530,0.
CHI,NA,35530,35950,420,0.
CHI,NA,43290,44010,720,0.
CHI,NA,49010,49330,320,NO-HAY-PALABRAS
CHI,NA,50450,51390,940,NO-HAY-PALABRAS
CHI,NA,82330,82980,650,0.
CHI,NA,91285,91685,400,0.
CHI,NA,91735,92565,830,0.
CHI,NA,97420,98040,620,NO-HAY-PALABRAS
CHI,NA,98200,99150,950,0.
CHI,NA,99845,100495,650,0.
CHI,NA,101280,101820,540,0.
CHI,NA,107960,108490,530,0.
CHI,NA,109175,111200,2025,0.
CHI,NA,125375,125830,455,0.
CHI,NA,127250,127950,700,0.
CHI,NA,128510,128880,370,0.
CHI,NA,150545,150815,270,0.
CHI,NA,154290,155370,1080,NO-HAY-PALABRAS
CHI,NA,155370,156430,1060,0.
CHI,NA,179100,180500,1400,0.
CHI,NA,181820,182560,740,0.
CHI,NA,182800,183460,660,0.
CHI,NA,184170,184570,400,0.
CHI,NA,184660,185090,430,0.
CHI,NA,185905,186255,350,0.
CHI,NA,188690,189680,990,0.
CHI,NA,191155,192215,1060,0.
CHI,NA,194735,195005,270,0.
CHI,NA,198350,199050,700,0.
CHI,NA,204300,204670,370,0.
CHI,NA,211055,211965,910,0.
CHI,NA,214570,214990,420,0.
CHI,NA,253690,254100,410,0.
CHI,NA,257095,257485,390,0.
CHI,NA,269100,269430,330,0.
CHI,NA,271065,271445,380,0.
CHI,NA,274265,274605,340,0.
CHI,NA,276645,277115,470,0.
CHI,NA,285060,285580,520,0.
CHI,NA,286010,287480,1470,0.
CHI,NA,287760,289250,1490,0.
CHI,NA,297185,298525,1340,NO-HAY-PALABRAS
CHI,NA,299005,299785,780,0.
comentarios,NA,155370,156430,1060,emite el mugido de la vaca.
comentarios,NA,179100,180500,1400,emite el mugido de la vaca.
tlsp@CHI,NA,0,590,590,0.
tlsp@CHI,NA,1180,2120,940,0.
tlsp@CHI,NA,4100,4690,590,0.
tlsp@CHI,NA,7790,8220,430,0.
tlsp@CHI,NA,10510,11190,680,0.
tlsp@CHI,NA,11680,12500,820,0.
tlsp@CHI,NA,12850,13660,810,0.
tlsp@CHI,NA,13975,14655,680,0.
tlsp@CHI,NA,17405,18225,820,0.
tlsp@CHI,NA,18685,19245,560,0.
tlsp@CHI,NA,29260,30360,1100,0.
tlsp@CHI,NA,31850,32180,330,0.
tlsp@CHI,NA,32905,33435,530,0.
tlsp@CHI,NA,35530,35950,420,0.
tlsp@CHI,NA,43290,44010,720,0.
tlsp@CHI,NA,82330,82980,650,0.
tlsp@CHI,NA,91285,91685,400,0.
tlsp@CHI,NA,91735,92565,830,0.
tlsp@CHI,NA,98200,99150,950,0.
tlsp@CHI,NA,99845,100495,650,0.
tlsp@CHI,NA,101280,101820,540,0.
tlsp@CHI,NA,107960,108490,530,0.
tlsp@CHI,NA,109175,111200,2025,0.
tlsp@CHI,NA,125375,125830,455,0.
tlsp@CHI,NA,127250,127950,700,0.
tlsp@CHI,NA,128510,128880,370,0.
tlsp@CHI,NA,150545,150815,270,0.
tlsp@CHI,NA,155370,156430,1060,0.
tlsp@CHI,NA,179100,180500,1400,0.
tlsp@CHI,NA,181820,182560,740,0.
tlsp@CHI,NA,182800,183460,660,0.
tlsp@CHI,NA,184170,184570,400,0.
tlsp@CHI,NA,184660,185090,430,0.
tlsp@CHI,NA,185905,186255,350,0.
tlsp@CHI,NA,188690,189680,990,0.
tlsp@CHI,NA,191155,192215,1060,0.
tlsp@CHI,NA,194735,195005,270,0.
tlsp@CHI,NA,198350,199050,700,0.
tlsp@CHI,NA,204300,204670,370,0.
tlsp@CHI,NA,211055,211965,910,0.
tlsp@CHI,NA,214570,214990,420,0.
tlsp@CHI,NA,253690,254100,410,0.
tlsp@CHI,NA,257095,257485,390,0.
tlsp@CHI,NA,269100,269430,330,0.
tlsp@CHI,NA,271065,271445,380,0.
tlsp@CHI,NA,274265,274605,340,0.
tlsp@CHI,NA,276645,277115,470,0.
tlsp@CHI,NA,285060,285580,520,0.
tlsp@CHI,NA,286010,287480,1470,0.
tlsp@CHI,NA,287760,289250,1490,0.
tlsp@CHI,NA,299005,299785,780,0.
OTR,NA,2080,2780,700,0.
OTR,NA,19540,22380,2840,0.
OTR,NA,22585,23735,1150,0.
OTR,NA,25135,26515,1380,0.
OTR,NA,26790,28930,2140,0.
OTR,NA,30415,31655,1240,0.
OTR,NA,33680,35770,2090,0.
OTR,NA,92540,93180,640,0.
OTR,NA,100550,101310,760,0.
OTR,NA,186950,187530,580,0.
OTR,NA,187530,188500,970,0.
quien@OTR,NA,2080,2780,700,mujer.
quien@OTR,NA,19540,22380,2840,mujer.
quien@OTR,NA,22585,23735,1150,mujer.
quien@OTR,NA,25135,26515,1380,mujer.
quien@OTR,NA,26790,28930,2140,mujer.
quien@OTR,NA,30415,31655,1240,mujer.
quien@OTR,NA,33680,35770,2090,mujer.
quien@OTR,NA,92540,93180,640,mujer.
quien@OTR,NA,100550,101310,760,mujer.
quien@OTR,NA,186950,187530,580,mujer.
quien@OTR,NA,187530,188500,970,mujer.
tlsp@OTR,NA,2080,2780,700,0.
tlsp@OTR,NA,19540,22380,2840,0.
tlsp@OTR,NA,22585,23735,1150,0.
tlsp@OTR,NA,25135,26515,1380,0.
tlsp@OTR,NA,26790,28930,2140,0.
tlsp@OTR,NA,30415,31655,1240,0.
tlsp@OTR,NA,33680,35770,2090,0.
tlsp@OTR,NA,92540,93180,640,0.
