tier,speaker,start,stop,dur,val
CHI,NA,4020,4800,780,0.
CHI,NA,22940,23270,330,0.
CHI,NA,23965,24555,590,NO-HAY-PALABRAS
CHI,NA,24830,25150,320,0.
CHI,NA,26990,27440,450,0.
CHI,NA,27855,29595,1740,0.
CHI,NA,30395,31575,1180,NO-HAY-PALABRAS
CHI,NA,33605,34475,870,NO-HAY-PALABRAS
CHI,NA,105240,105520,280,0.
CHI,NA,127010,127300,290,0.
CHI,NA,182815,183305,490,0.
CHI,NA,183870,184480,610,0.
CHI,NA,186595,186955,360,0.
CHI,NA,188735,189215,480,0.
CHI,NA,189875,190345,470,0.
CHI,NA,191870,192310,440,0.
CHI,NA,192910,193350,440,0.
CHI,NA,193790,194300,510,0.
CHI,NA,196845,197275,430,0.
CHI,NA,235630,238950,3320,NO-HAY-PALABRAS
CHI,NA,247575,247865,290,NO-HAY-PALABRAS
CHI,NA,250700,251280,580,0.
CHI,NA,253030,254500,1470,0.
CHI,NA,254715,255065,350,NO-HAY-PALABRAS
CHI,NA,255130,255620,490,0.
CHI,NA,255700,257040,1340,0.
CHI,NA,257415,258995,1580,0.
CHI,NA,259485,260235,750,0.
CHI,NA,260750,261480,730,0.
CHI,NA,261695,262375,680,0.
CHI,NA,269425,269745,320,0.
CHI,NA,271135,271695,560,0.
CHI,NA,272295,272895,600,0.
CHI,NA,276325,276905,580,NO-HAY-PALABRAS
CHI,NA,278125,278685,560,NO-HAY-PALABRAS
CHI,NA,279215,280145,930,0.
CHI,NA,281650,281940,290,0.
CHI,NA,282425,283335,910,0.
CHI,NA,283620,284130,510,0.
CHI,NA,284525,284815,290,NO-HAY-PALABRAS
CHI,NA,285500,285790,290,NO-HAY-PALABRAS
CHI,NA,286855,287425,570,0.
CHI,NA,291020,291530,510,0.
CHI,NA,296025,296735,710,0.
CHI,NA,297290,297890,600,NO-HAY-PALABRAS
CHI,NA,298430,299020,590,0.
comentarios,NA,235630,238950,3320,suspiro
tlsp@CHI,NA,4020,4800,780,0.
tlsp@CHI,NA,22940,23270,330,0.
tlsp@CHI,NA,24830,25150,320,0.
tlsp@CHI,NA,26990,27440,450,0.
tlsp@CHI,NA,27855,29595,1740,0.
tlsp@CHI,NA,105240,105520,280,0.
tlsp@CHI,NA,127010,127300,290,0.
tlsp@CHI,NA,182815,183305,490,0.
tlsp@CHI,NA,183870,184480,610,0.
tlsp@CHI,NA,186595,186955,360,0.
tlsp@CHI,NA,188735,189215,480,0.
tlsp@CHI,NA,189875,190345,470,0.
tlsp@CHI,NA,191870,192310,440,0.
tlsp@CHI,NA,192910,193350,440,0.
tlsp@CHI,NA,193790,194300,510,0.
tlsp@CHI,NA,196845,197275,430,0.
tlsp@CHI,NA,250700,251280,580,0.
tlsp@CHI,NA,253030,254500,1470,0.
tlsp@CHI,NA,255130,255620,490,0.
tlsp@CHI,NA,255700,257040,1340,0.
tlsp@CHI,NA,257415,258995,1580,0.
tlsp@CHI,NA,259485,260235,750,0.
tlsp@CHI,NA,260750,261480,730,0.
tlsp@CHI,NA,261695,262375,680,0.
tlsp@CHI,NA,269425,269745,320,0.
tlsp@CHI,NA,271135,271695,560,0.
tlsp@CHI,NA,272295,272895,600,0.
tlsp@CHI,NA,279215,280145,930,0.
tlsp@CHI,NA,281650,281940,290,0.
tlsp@CHI,NA,282425,283335,910,0.
tlsp@CHI,NA,283620,284130,510,0.
tlsp@CHI,NA,286855,287425,570,0.
tlsp@CHI,NA,291020,291530,510,0.
tlsp@CHI,NA,296025,296735,710,0.
tlsp@CHI,NA,298430,299020,590,0.
OTR,NA,1960,3980,2020,0.
OTR,NA,5330,7540,2210,0.
OTR,NA,184750,186480,1730,0.
OTR,NA,189870,191430,1560,0.
OTR,NA,193875,195345,1470,0.
OTR,NA,197605,198175,570,0.
OTR,NA,298400,299850,1450,0.
quien@OTR,NA,1960,3980,2020,niño.
quien@OTR,NA,5330,7540,2210,niño.
quien@OTR,NA,184750,186480,1730,mujer.
quien@OTR,NA,189870,191430,1560,niño.
quien@OTR,NA,193875,195345,1470,niño.
quien@OTR,NA,197605,198175,570,mujer.
quien@OTR,NA,298400,299850,1450,niño.
tlsp@OTR,NA,1960,3980,2020,0.
tlsp@OTR,NA,5330,7540,2210,0.
tlsp@OTR,NA,184750,186480,1730,0.
tlsp@OTR,NA,189870,191430,1560,0.
tlsp@OTR,NA,193875,195345,1470,0.
tlsp@OTR,NA,197605,198175,570,0.
tlsp@OTR,NA,298400,299850,1450,0.
