tier,speaker,start,stop,dur,val
CHI,NA,21860,22230,370,0.
CHI,NA,26215,26585,370,0.
CHI,NA,35540,36220,680,NO-HAY-PALABRAS
CHI,NA,44700,44970,270,0.
CHI,NA,66495,66775,280,0.
CHI,NA,68215,69155,940,0.
CHI,NA,71285,71785,500,0.
tlsp@CHI,NA,21860,22230,370,0.
tlsp@CHI,NA,26215,26585,370,0.
tlsp@CHI,NA,44700,44970,270,0.
tlsp@CHI,NA,66495,66775,280,0.
tlsp@CHI,NA,68215,69155,940,0.
tlsp@CHI,NA,71285,71785,500,0.
OTR,NA,20370,21890,1520,0.
OTR,NA,64820,66180,1360,0.
OTR,NA,67010,68110,1100,0.
OTR,NA,69195,70855,1660,0.
quien@OTR,NA,20370,21890,1520,mujer.
quien@OTR,NA,64820,66180,1360,niña.
quien@OTR,NA,67010,68110,1100,niña.
quien@OTR,NA,69195,70855,1660,niña.
tlsp@OTR,NA,20370,21890,1520,0.
tlsp@OTR,NA,64820,66180,1360,0.
tlsp@OTR,NA,67010,68110,1100,0.
tlsp@OTR,NA,69195,70855,1660,0.
