tier,speaker,start,stop,dur,val
CHI,NA,49260,49710,450,0.
CHI,NA,66357,66627,270,0.
CHI,NA,71592,72332,740,NO-HAY-PALABRAS
CHI,NA,72352,72752,400,NO-HAY-PALABRAS
CHI,NA,73452,73842,390,NO-HAY-PALABRAS
CHI,NA,74167,74557,390,NO-HAY-PALABRAS
CHI,NA,81232,83402,2170,0.
CHI,NA,85212,85522,310,0.
CHI,NA,86517,87017,500,0.
CHI,NA,90467,91147,680,0.
CHI,NA,93587,94077,490,0.
CHI,NA,97032,97482,450,0.
CHI,NA,97507,97897,390,0.
CHI,NA,98022,98452,430,0.
CHI,NA,99947,100657,710,0.
CHI,NA,102812,103602,790,0.
CHI,NA,111197,112807,1610,0.
CHI,NA,116262,116932,670,0.
CHI,NA,118487,119137,650,0.
CHI,NA,121132,121522,390,0.
CHI,NA,138317,140687,2370,NO-HAY-PALABRAS
CHI,NA,151482,151932,450,0.
CHI,NA,169907,170677,770,0.
CHI,NA,171902,172472,570,0.
CHI,NA,185807,186037,230,0.
CHI,NA,190037,190337,300,0.
CHI,NA,192837,193660,823,0.
CHI,NA,196027,196497,470,0.
CHI,NA,205102,209092,3990,0.
CHI,NA,210107,210507,400,0.
CHI,NA,211517,212667,1150,0.
CHI,NA,213242,215462,2220,0.
CHI,NA,215992,216682,690,0.
CHI,NA,218147,218517,370,NO-HAY-PALABRAS
CHI,NA,219362,219922,560,0.
CHI,NA,220012,220452,440,0.
CHI,NA,220912,221902,990,0.
CHI,NA,226397,226727,330,0.
CHI,NA,226732,227132,400,0.
CHI,NA,228802,229432,630,0.
CHI,NA,229637,230027,390,0.
CHI,NA,230192,230552,360,0.
CHI,NA,230682,231552,870,0.
CHI,NA,235897,236447,550,0.
CHI,NA,278112,278542,430,0.
CHI,NA,279337,279727,390,0.
CHI,NA,281682,282062,380,0.
CHI,NA,285382,286162,780,NO-HAY-PALABRAS
comentarios,NA,179527,179887,360,la abuela o la madre? creo que no es el niño.
tlsp@CHI,NA,49260,49710,450,0.
tlsp@CHI,NA,66357,66627,270,0.
tlsp@CHI,NA,81232,83402,2170,0.
tlsp@CHI,NA,85212,85522,310,0.
tlsp@CHI,NA,86517,87017,500,0.
tlsp@CHI,NA,90467,91147,680,0.
tlsp@CHI,NA,93587,94077,490,0.
tlsp@CHI,NA,97032,97482,450,0.
tlsp@CHI,NA,97507,97897,390,0.
tlsp@CHI,NA,98022,98452,430,0.
tlsp@CHI,NA,99947,100657,710,0.
tlsp@CHI,NA,102812,103602,790,0.
tlsp@CHI,NA,111197,112807,1610,0.
tlsp@CHI,NA,116262,116932,670,0.
tlsp@CHI,NA,118487,119137,650,0.
tlsp@CHI,NA,121132,121522,390,0.
tlsp@CHI,NA,151482,151932,450,0.
tlsp@CHI,NA,169907,170677,770,0.
tlsp@CHI,NA,171902,172472,570,0.
tlsp@CHI,NA,185807,186037,230,0.
tlsp@CHI,NA,190037,190337,300,0.
tlsp@CHI,NA,192837,193660,823,0.
tlsp@CHI,NA,196027,196497,470,0.
tlsp@CHI,NA,205102,209092,3990,0.
tlsp@CHI,NA,210107,210507,400,0.
tlsp@CHI,NA,211517,212667,1150,0.
tlsp@CHI,NA,213242,215462,2220,0.
tlsp@CHI,NA,215992,216682,690,0.
tlsp@CHI,NA,219362,219922,560,0.
tlsp@CHI,NA,220012,220452,440,0.
tlsp@CHI,NA,220912,221902,990,0.
tlsp@CHI,NA,226397,226727,330,0.
tlsp@CHI,NA,226732,227132,400,0.
tlsp@CHI,NA,228802,229432,630,0.
tlsp@CHI,NA,229637,230027,390,0.
tlsp@CHI,NA,230192,230552,360,0.
tlsp@CHI,NA,230682,231552,870,0.
tlsp@CHI,NA,235897,236447,550,0.
tlsp@CHI,NA,278112,278542,430,0.
tlsp@CHI,NA,279337,279727,390,0.
tlsp@CHI,NA,281682,282062,380,0.
OTR,NA,48030,48830,800,0.
OTR,NA,83300,86470,3170,0.
OTR,NA,86990,87640,650,0.
OTR,NA,87930,89660,1730,0.
OTR,NA,91380,93490,2110,0.
OTR,NA,98680,99940,1260,0.
OTR,NA,113850,115170,1320,0.
OTR,NA,116505,118265,1760,0.
OTR,NA,119740,121260,1520,0.
OTR,NA,150580,151220,640,0.
OTR,NA,167940,168930,990,0.
OTR,NA,184630,185550,920,0.
OTR,NA,190630,192640,2010,0.
OTR,NA,193380,195700,2320,0.
OTR,NA,209105,210055,950,0.
OTR,NA,210425,211055,630,0.
OTR,NA,216820,218940,2120,0.
OTR,NA,222120,223050,930,0.
OTR,NA,278500,279350,850,0.
quien@OTR,NA,48030,48830,800,mujer.
quien@OTR,NA,83300,86470,3170,mujer.
quien@OTR,NA,86990,87640,650,mujer.
quien@OTR,NA,87930,89660,1730,mujer.
quien@OTR,NA,91380,93490,2110,"ese tu zapato, ese esta mejor."
quien@OTR,NA,98680,99940,1260,mujer.
quien@OTR,NA,113850,115170,1320,mujer.
quien@OTR,NA,116505,118265,1760,mujer.
quien@OTR,NA,119740,121260,1520,mujer.
quien@OTR,NA,150580,151220,640,mujer.
quien@OTR,NA,167940,168930,990,mujer.
quien@OTR,NA,184630,185550,920,mujer.
quien@OTR,NA,190630,192640,2010,mujer.
quien@OTR,NA,193380,195700,2320,mujer.
quien@OTR,NA,209105,210055,950,mujer.
quien@OTR,NA,210425,211055,630,mujer.
quien@OTR,NA,216820,218940,2120,mujer.
quien@OTR,NA,222120,223050,930,mujer.
quien@OTR,NA,278500,279350,850,mujer.
tlsp@OTR,NA,48030,48830,800,0.
tlsp@OTR,NA,83300,86470,3170,0.
tlsp@OTR,NA,86990,87640,650,0.
tlsp@OTR,NA,87930,89660,1730,0.
tlsp@OTR,NA,98680,99940,1260,0.
tlsp@OTR,NA,113850,115170,1320,0.
tlsp@OTR,NA,116505,118265,1760,0.
tlsp@OTR,NA,119740,121260,1520,0.
