tier,speaker,start,stop,dur,val
CHI,NA,18050,18510,460,NO-HAY-PALABRAS
CHI,NA,20510,20800,290,NO-HAY-PALABRAS
CHI,NA,35235,35585,350,0.
CHI,NA,41850,42510,660,NO-HAY-PALABRAS
CHI,NA,46300,46580,280,NO-HAY-PALABRAS
CHI,NA,61760,62260,500,NO-HAY-PALABRAS
CHI,NA,109700,109950,250,NO-HAY-PALABRAS
CHI,NA,111295,111575,280,0.
CHI,NA,125380,125980,600,0.
CHI,NA,144375,145315,940,0.
CHI,NA,146125,147685,1560,NO-HAY-PALABRAS
CHI,NA,148025,148675,650,NO-HAY-PALABRAS
CHI,NA,150840,151520,680,NO-HAY-PALABRAS
CHI,NA,152250,153220,970,0.
CHI,NA,155315,155585,270,NO-HAY-PALABRAS
CHI,NA,171310,172170,860,0.
CHI,NA,172740,173250,510,0.
CHI,NA,177795,178245,450,0.
CHI,NA,183250,183430,180,NO-HAY-PALABRAS
CHI,NA,187830,188550,720,0.
CHI,NA,195645,197055,1410,NO-HAY-PALABRAS
CHI,NA,198120,198580,460,0.
CHI,NA,199270,199780,510,NO-HAY-PALABRAS
CHI,NA,200125,201165,1040,NO-HAY-PALABRAS
CHI,NA,206335,206695,360,NO-HAY-PALABRAS
CHI,NA,207145,207935,790,0.
CHI,NA,208400,208860,460,0.
CHI,NA,209220,209890,670,0.
CHI,NA,217545,217885,340,NO-HAY-PALABRAS
CHI,NA,218755,219365,610,NO-HAY-PALABRAS
CHI,NA,225160,225510,350,0.
CHI,NA,226875,227255,380,NO-HAY-PALABRAS
CHI,NA,228645,229105,460,NO-HAY-PALABRAS
CHI,NA,229875,230265,390,NO-HAY-PALABRAS
CHI,NA,230930,231280,350,0.
CHI,NA,238710,240690,1980,0.
CHI,NA,240830,242090,1260,0.
CHI,NA,242305,243725,1420,NO-HAY-PALABRAS
CHI,NA,244085,244865,780,0.
CHI,NA,246645,246945,300,NO-HAY-PALABRAS
CHI,NA,264135,264465,330,NO-HAY-PALABRAS
CHI,NA,265890,266460,570,0.
CHI,NA,267065,268090,1025,0.
CHI,NA,268920,269370,450,NO-HAY-PALABRAS
CHI,NA,277265,277605,340,0.
CHI,NA,277735,278915,1180,NO-HAY-PALABRAS
CHI,NA,279235,279505,270,NO-HAY-PALABRAS
CHI,NA,282780,283790,1010,0.
CHI,NA,299875,300001,126,NO-HAY-PALABRAS
tlsp@CHI,NA,35235,35585,350,0.
tlsp@CHI,NA,111295,111575,280,0.
tlsp@CHI,NA,125380,125980,600,0.
tlsp@CHI,NA,144375,145315,940,0.
tlsp@CHI,NA,152250,153220,970,0.
tlsp@CHI,NA,171310,172170,860,0.
tlsp@CHI,NA,172740,173250,510,0.
tlsp@CHI,NA,177795,178245,450,0.
tlsp@CHI,NA,187830,188550,720,0.
tlsp@CHI,NA,198120,198580,460,0.
tlsp@CHI,NA,207145,207935,790,0.
tlsp@CHI,NA,208400,208860,460,0.
tlsp@CHI,NA,209220,209890,670,0.
tlsp@CHI,NA,225160,225510,350,0.
tlsp@CHI,NA,230930,231280,350,0.
tlsp@CHI,NA,238710,240690,1980,0.
tlsp@CHI,NA,240830,242090,1260,0.
tlsp@CHI,NA,244085,244865,780,0.
tlsp@CHI,NA,265890,266460,570,0.
tlsp@CHI,NA,267065,268090,1025,0.
tlsp@CHI,NA,277265,277605,340,0.
tlsp@CHI,NA,282780,283790,1010,0.
OTR,NA,229195,230615,1420,0.
quien@OTR,NA,229195,230615,1420,mujer.
tlsp@OTR,NA,229195,230615,1420,0.
