tier,speaker,start,stop,dur,val
CHI,NA,39950,41070,1120,NO-HAY-PALABRAS
CHI,NA,89640,90580,940,0.
CHI,NA,136140,136650,510,NO-HAY-PALABRAS
CHI,NA,156300,156660,360,0.
CHI,NA,160120,160280,160,0.
CHI,NA,213090,213330,240,0.
CHI,NA,218170,218400,230,0.
CHI,NA,218945,219495,550,NO-HAY-PALABRAS
CHI,NA,275170,275750,580,0.
CHI,NA,278430,278750,320,0.
CHI,NA,295410,295750,340,0.
CHI,NA,295930,296230,300,0.
CHI,NA,296390,296650,260,NO-HAY-PALABRAS
CHI,NA,296890,297210,320,NO-HAY-PALABRAS
CHI,NA,298920,300001,1081,NO-HAY-PALABRAS
tlsp@CHI,NA,89640,90580,940,0.
tlsp@CHI,NA,156300,156660,360,0.
tlsp@CHI,NA,160120,160280,160,0.
tlsp@CHI,NA,213090,213330,240,0.
tlsp@CHI,NA,218170,218400,230,0.
tlsp@CHI,NA,275170,275750,580,0.
tlsp@CHI,NA,278430,278750,320,0.
tlsp@CHI,NA,295410,295750,340,0.
tlsp@CHI,NA,295930,296230,300,0.
OTR,NA,90240,91910,1670,0.
OTR,NA,92090,93390,1300,0.
OTR,NA,94250,97220,2970,0.
OTR,NA,98220,100550,2330,0.
OTR,NA,127740,130090,2350,0.
OTR,NA,272715,274615,1900,0.
OTR,NA,276310,278190,1880,0.
OTR,NA,284785,286245,1460,0.
OTR,NA,292945,293845,900,0.
quien@OTR,NA,90240,91910,1670,mujer.
quien@OTR,NA,92090,93390,1300,mujer.
quien@OTR,NA,94250,97220,2970,mujer.
quien@OTR,NA,98220,100550,2330,mujer.
quien@OTR,NA,127740,130090,2350,mujer.
quien@OTR,NA,272715,274615,1900,mujer.
quien@OTR,NA,276310,278190,1880,mujer.
quien@OTR,NA,284785,286245,1460,mujer.
quien@OTR,NA,292945,293845,900,mujer.
tlsp@OTR,NA,90240,91910,1670,0.
tlsp@OTR,NA,92090,93390,1300,0.
tlsp@OTR,NA,94250,97220,2970,0.
tlsp@OTR,NA,98220,100550,2330,0.
tlsp@OTR,NA,127740,130090,2350,0.
tlsp@OTR,NA,272715,274615,1900,0.
tlsp@OTR,NA,276310,278190,1880,0.
tlsp@OTR,NA,284785,286245,1460,0.
tlsp@OTR,NA,292945,293845,900,0.
