tier,speaker,start,stop,dur,val
CHI,NA,179180,181030,1850,0.
CHI,NA,181765,182255,490,0.
CHI,NA,190560,191470,910,0.
CHI,NA,192025,193280,1255,0.
CHI,NA,194812,196410,1598,0.
CHI,NA,296752,299242,2490,0.
comentarios,NA,192025,193280,1255,"alguien habla aquí, pero no se quien... la niña? la madre?"
tlsp@CHI,NA,179180,181030,1850,0.
tlsp@CHI,NA,181765,182255,490,0.
tlsp@CHI,NA,190560,191470,910,0.
tlsp@CHI,NA,192025,193280,1255,0.
tlsp@CHI,NA,194812,196410,1598,0.
tlsp@CHI,NA,296752,299242,2490,0.
