tier,speaker,start,stop,dur,val
CHI,NA,5730,7160,1430,NO-HAY-PALABRAS
CHI,NA,7840,8460,620,NO-HAY-PALABRAS
CHI,NA,14082,15102,1020,NO-HAY-PALABRAS
CHI,NA,20642,22492,1850,NO-HAY-PALABRAS
CHI,NA,22857,23667,810,NO-HAY-PALABRAS
CHI,NA,24692,26462,1770,NO-HAY-PALABRAS
CHI,NA,40167,41587,1420,NO-HAY-PALABRAS
CHI,NA,44197,44887,690,NO-HAY-PALABRAS
CHI,NA,47142,49612,2470,NO-HAY-PALABRAS
CHI,NA,50057,51257,1200,NO-HAY-PALABRAS
CHI,NA,51967,52777,810,NO-HAY-PALABRAS
CHI,NA,57232,57792,560,NO-HAY-PALABRAS
CHI,NA,59162,60182,1020,NO-HAY-PALABRAS
CHI,NA,86912,87532,620,0.
CHI,NA,87982,90642,2660,NO-HAY-PALABRAS
CHI,NA,98532,99762,1230,NO-HAY-PALABRAS
CHI,NA,103227,103757,530,NO-HAY-PALABRAS
CHI,NA,105612,106080,468,NO-HAY-PALABRAS
CHI,NA,106110,107852,1742,NO-HAY-PALABRAS
CHI,NA,109026,111516,2490,NO-HAY-PALABRAS
CHI,NA,112631,113701,1070,0.
CHI,NA,114216,114516,300,NO-HAY-PALABRAS
CHI,NA,115026,116126,1100,0.
CHI,NA,116176,117220,1044,0.
CHI,NA,118231,119811,1580,0.
CHI,NA,120891,121691,800,NO-HAY-PALABRAS
CHI,NA,124441,125271,830,0.
CHI,NA,127066,128036,970,0.
CHI,NA,133590,134520,930,NO-HAY-PALABRAS
CHI,NA,152435,152805,370,0.
CHI,NA,161490,161990,500,0.
CHI,NA,165240,165820,580,0.
CHI,NA,167140,167480,340,0.
CHI,NA,167830,168350,520,0.
CHI,NA,168720,169130,410,0.
CHI,NA,171905,172465,560,0.
CHI,NA,184035,184555,520,0.
CHI,NA,192425,192765,340,NO-HAY-PALABRAS
CHI,NA,206255,206625,370,0.
CHI,NA,209350,210020,670,NO-HAY-PALABRAS
CHI,NA,210625,211105,480,0.
CHI,NA,212655,213245,590,0.
CHI,NA,229770,230050,280,0.
CHI,NA,241660,241950,290,0.
CHI,NA,249945,250325,380,0.
CHI,NA,273075,274460,1385,NO-HAY-PALABRAS
CHI,NA,275095,275775,680,NO-HAY-PALABRAS
CHI,NA,276435,277385,950,NO-HAY-PALABRAS
CHI,NA,279220,280010,790,0.
CHI,NA,280485,281175,690,0.
CHI,NA,281310,281740,430,NO-HAY-PALABRAS
CHI,NA,282165,282695,530,NO-HAY-PALABRAS
CHI,NA,282970,283770,800,NO-HAY-PALABRAS
CHI,NA,284040,285200,1160,0.
CHI,NA,286580,287280,700,NO-HAY-PALABRAS
CHI,NA,287650,288230,580,0.
CHI,NA,288620,289220,600,NO-HAY-PALABRAS
CHI,NA,289340,290010,670,0.
CHI,NA,290805,291595,790,0.
tlsp@CHI,NA,86912,87532,620,0.
tlsp@CHI,NA,112631,113701,1070,0.
tlsp@CHI,NA,115026,116126,1100,0.
tlsp@CHI,NA,116176,117220,1044,0.
tlsp@CHI,NA,118231,119811,1580,0.
tlsp@CHI,NA,124441,125271,830,0.
tlsp@CHI,NA,127066,128036,970,0.
tlsp@CHI,NA,152435,152805,370,0.
tlsp@CHI,NA,161490,161990,500,0.
tlsp@CHI,NA,165240,165820,580,0.
tlsp@CHI,NA,167140,167480,340,0.
tlsp@CHI,NA,167830,168350,520,0.
tlsp@CHI,NA,168720,169130,410,0.
tlsp@CHI,NA,171905,172465,560,0.
tlsp@CHI,NA,184035,184555,520,0.
tlsp@CHI,NA,206255,206625,370,0.
tlsp@CHI,NA,210625,211105,480,0.
tlsp@CHI,NA,212655,213245,590,0.
tlsp@CHI,NA,229770,230050,280,0.
tlsp@CHI,NA,241660,241950,290,0.
tlsp@CHI,NA,249945,250325,380,0.
tlsp@CHI,NA,279220,280010,790,0.
tlsp@CHI,NA,280485,281175,690,0.
tlsp@CHI,NA,284040,285200,1160,0.
tlsp@CHI,NA,287650,288230,580,0.
tlsp@CHI,NA,289340,290010,670,0.
tlsp@CHI,NA,290805,291595,790,0.
OTR,NA,16915,18345,1430,0.
OTR,NA,18730,20330,1600,0.
OTR,NA,23960,25910,1950,0.
OTR,NA,119760,120940,1180,0.
OTR,NA,122035,124495,2460,0.
OTR,NA,169330,170790,1460,0.
OTR,NA,191260,192200,940,0.
OTR,NA,214010,215715,1705,0.
OTR,NA,230920,232490,1570,0.
OTR,NA,235070,236530,1460,0.
OTR,NA,242680,243430,750,0.
OTR,NA,245120,247250,2130,0.
OTR,NA,248100,249330,1230,0.
quien@OTR,NA,16915,18345,1430,mujer.
quien@OTR,NA,18730,20330,1600,mujer.
quien@OTR,NA,23960,25910,1950,mujer.
quien@OTR,NA,119760,120940,1180,hombre.
quien@OTR,NA,122035,124495,2460,hombre.
quien@OTR,NA,169330,170790,1460,hombre.
quien@OTR,NA,191260,192200,940,hombre.
quien@OTR,NA,214010,215715,1705,hombre.
quien@OTR,NA,230920,232490,1570,mujer.
quien@OTR,NA,235070,236530,1460,mujer.
quien@OTR,NA,242680,243430,750,mujer.
quien@OTR,NA,245120,247250,2130,mujer.
quien@OTR,NA,248100,249330,1230,hombre.
tlsp@OTR,NA,16915,18345,1430,0.
tlsp@OTR,NA,18730,20330,1600,0.
tlsp@OTR,NA,23960,25910,1950,0.
tlsp@OTR,NA,119760,120940,1180,0.
tlsp@OTR,NA,122035,124495,2460,0.
tlsp@OTR,NA,169330,170790,1460,0.
tlsp@OTR,NA,191260,192200,940,0.
tlsp@OTR,NA,214010,215715,1705,0.
