tier,speaker,start,stop,dur,val
CHI,NA,510,720,210,0.
CHI,NA,1680,2720,1040,NO-HAY-PALABRAS
CHI,NA,28170,28880,710,0.
CHI,NA,29605,30415,810,0.
CHI,NA,32400,33440,1040,0.
CHI,NA,35930,38350,2420,0.
CHI,NA,40020,41770,1750,0.
CHI,NA,42645,42965,320,0.
CHI,NA,44125,44865,740,NO-HAY-PALABRAS
CHI,NA,45885,47275,1390,0.
CHI,NA,48430,49450,1020,0.
CHI,NA,49800,51860,2060,0.
CHI,NA,52510,54190,1680,0.
CHI,NA,54720,55810,1090,0.
CHI,NA,56315,58420,2105,0.
CHI,NA,58420,59240,820,0.
CHI,NA,59420,62500,3080,NO-HAY-PALABRAS
CHI,NA,63415,64225,810,0.
CHI,NA,65040,65370,330,NO-HAY-PALABRAS
CHI,NA,65445,66955,1510,0.
CHI,NA,67540,67990,450,0.
CHI,NA,70135,70465,330,0.
CHI,NA,76003,76770,767,0.
CHI,NA,109943,110373,430,0.
CHI,NA,118518,118878,360,0.
CHI,NA,119948,120578,630,NO-HAY-PALABRAS
CHI,NA,124133,124493,360,0.
CHI,NA,126643,128463,1820,0.
CHI,NA,130963,132553,1590,NO-HAY-PALABRAS
CHI,NA,132878,134188,1310,NO-HAY-PALABRAS
CHI,NA,134423,135823,1400,NO-HAY-PALABRAS
CHI,NA,136103,136903,800,NO-HAY-PALABRAS
CHI,NA,145233,146173,940,0.
CHI,NA,153833,154903,1070,0.
CHI,NA,155188,155808,620,0.
CHI,NA,155938,157588,1650,0.
CHI,NA,158903,159303,400,0.
CHI,NA,180013,180313,300,0.
CHI,NA,181263,181533,270,0.
CHI,NA,186858,187178,320,0.
CHI,NA,192278,192708,430,0.
CHI,NA,195043,195413,370,0.
CHI,NA,198498,198968,470,0.
CHI,NA,221902,222362,460,0.
CHI,NA,225912,226282,370,0.
CHI,NA,229377,229927,550,0.
CHI,NA,232612,232862,250,NO-HAY-PALABRAS
CHI,NA,233717,234280,563,0.
CHI,NA,254082,254402,320,0.
CHI,NA,262032,262362,330,0.
CHI,NA,266117,266417,300,0.
CHI,NA,294107,294497,390,NO-HAY-PALABRAS
CHI,NA,296302,296652,350,NO-HAY-PALABRAS
CHI,NA,297077,298067,990,0.
tlsp@CHI,NA,510,720,210,0.
tlsp@CHI,NA,28170,28880,710,0.
tlsp@CHI,NA,29605,30415,810,0.
tlsp@CHI,NA,32400,33440,1040,0.
tlsp@CHI,NA,35930,38350,2420,0.
tlsp@CHI,NA,40020,41770,1750,0.
tlsp@CHI,NA,42645,42965,320,0.
tlsp@CHI,NA,45885,47275,1390,0.
tlsp@CHI,NA,48430,49450,1020,0.
tlsp@CHI,NA,49800,51860,2060,0.
tlsp@CHI,NA,52510,54190,1680,0.
tlsp@CHI,NA,54720,55810,1090,0.
tlsp@CHI,NA,56315,58420,2105,0.
tlsp@CHI,NA,58420,59240,820,0.
tlsp@CHI,NA,63415,64225,810,0.
tlsp@CHI,NA,65445,66955,1510,0.
tlsp@CHI,NA,67540,67990,450,0.
tlsp@CHI,NA,70135,70465,330,0.
tlsp@CHI,NA,76003,76770,767,0.
tlsp@CHI,NA,109943,110373,430,0.
tlsp@CHI,NA,118518,118878,360,0.
tlsp@CHI,NA,124133,124493,360,0.
tlsp@CHI,NA,126643,128463,1820,0.
tlsp@CHI,NA,145233,146173,940,0.
tlsp@CHI,NA,153833,154903,1070,0.
tlsp@CHI,NA,155188,155808,620,0.
tlsp@CHI,NA,155938,157588,1650,0.
tlsp@CHI,NA,158903,159303,400,0.
tlsp@CHI,NA,180013,180313,300,0.
tlsp@CHI,NA,181263,181533,270,0.
tlsp@CHI,NA,186858,187178,320,0.
tlsp@CHI,NA,192278,192708,430,0.
tlsp@CHI,NA,195043,195413,370,0.
