tier,speaker,start,stop,dur,val
CHI,CHI,1950373,1950460,87,0.
CHI,CHI,1954900,1955866,966,0.
CHI,CHI,1956588,1956764,176,0.
CHI,CHI,1958360,1958837,477,0.
CHI,CHI,1962020,1962634,614,0.
CHI,CHI,1972845,1974443,1598,0.
CHI,CHI,1992540,1992884,344,0.
CHI,CHI,1998959,1999206,247,0.
CHI,CHI,2002788,2003001,213,0.
CHI,CHI,2005105,2005246,141,0.
CHI,CHI,2008336,2008678,342,0.
CHI,CHI,2034837,2034993,156,0.
CHI,CHI,2044813,2045053,240,0.
CHI,CHI,2074436,2074797,361,0.
CHI,CHI,2079003,2080802,1799,0.
CHI,CHI,2085599,2086123,524,0.
CHI,CHI,2088187,2088808,621,0.
CHI,CHI,2092234,2092807,573,0.
CHI,CHI,2115518,2116142,624,0.
CHI,CHI,2120299,2120501,202,0.
CHI,CHI,2122508,2122970,462,0.
CHI,CHI,2123817,2123980,163,0.
CHI,CHI,2125746,2127059,1313,0.
CHI,CHI,2131736,2131957,221,0.
CHI,CHI,2134647,2135430,783,0.
CHI,CHI,2138863,2139456,593,0.
CHI,CHI,2140566,2141361,795,0.
CHI,CHI,2145006,2145272,266,0.
CHI,CHI,2146869,2148189,1320,0.
CHI,CHI,2154713,2156022,1309,0.
CHI,CHI,2159781,2159918,137,0.
CHI,CHI,2164123,2164524,401,0.
CHI,CHI,2166182,2166547,365,0.
CHI,CHI,2170075,2171323,1248,0.
CHI,CHI,2174615,2175865,1250,0.
CHI,CHI,2178104,2178495,391,0.
CHI,CHI,2188062,2188215,153,0.
CHI,CHI,2192182,2192345,163,0.
CHI,CHI,2199110,2199303,193,0.
CHI,CHI,2203889,2204044,155,0.
CHI,CHI,2205977,2206091,114,0.
CHI,CHI,2207853,2208065,212,0.
CHI,CHI,2242315,2242652,337,0.
CHI,CHI,4948068,4948338,270,0.
CHI,CHI,4986863,4987856,993,0.
CHI,CHI,5018802,5020536,1734,0.
CHI,CHI,5021375,5021496,121,0.
CHI,CHI,5022382,5022615,233,0.
CHI,CHI,5023511,5023677,166,0.
CHI,CHI,5028088,5028749,661,0.
CHI,CHI,5030843,5030902,59,0.
CHI,CHI,5033970,5034088,118,0.
CHI,CHI,5041715,5041817,102,0.
CHI,CHI,5048309,5048684,375,0.
CHI,CHI,5049235,5049307,72,0.
CHI,CHI,5050521,5051593,1072,0.
CHI,CHI,5053681,5053785,104,0.
CHI,CHI,5054426,5055553,1127,0.
CHI,CHI,5056959,5057216,257,0.
CHI,CHI,5059469,5059527,58,0.
CHI,CHI,5060260,5062071,1811,0.
CHI,CHI,5062540,5064443,1903,0.
CHI,CHI,5065231,5065605,374,0.
CHI,CHI,5070987,5071289,302,0.
CHI,CHI,5072482,5072657,175,0.
CHI,CHI,5073570,5074856,1286,0.
CHI,CHI,5077498,5078563,1065,0.
CHI,CHI,5079172,5079296,124,0.
CHI,CHI,5080270,5080850,580,0.
CHI,CHI,5082755,5082957,202,0.
CHI,CHI,5084733,5085724,991,0.
CHI,CHI,5086879,5088951,2072,0.
CHI,CHI,5089651,5091765,2114,0.
CHI,CHI,5093251,5094365,1114,0.
CHI,CHI,5095055,5095124,69,0.
CHI,CHI,5125641,5125990,349,0.
CHI,CHI,5149277,5149768,491,0.
CHI,CHI,5165192,5165335,143,0.
CHI,CHI,6479472,6480488,1016,0.
CHI,CHI,6482254,6482928,674,0.
CHI,CHI,6489856,6490847,991,0.
CHI,CHI,6492935,6494410,1475,0.
CHI,CHI,6496091,6497488,1397,0.
CHI,CHI,6506573,6506863,290,0.
CHI,CHI,6507198,6507387,189,0.
CHI,CHI,6507869,6509185,1316,0.
CHI,CHI,6510511,6511700,1189,0.
CHI,CHI,6516808,6517095,287,0.
CHI,CHI,6534645,6534837,192,0.
CHI,CHI,11124205,11125993,1788,0.
CHI,CHI,11127266,11127417,151,0.
CHI,CHI,11129078,11129562,484,0.
CHI,CHI,11131021,11131510,489,0.
CHI,CHI,11132287,11132687,400,0.
CHI,CHI,11133214,11133285,71,0.
CHI,CHI,11136319,11137700,1381,0.
CHI,CHI,11138848,11139368,520,0.
CHI,CHI,11140433,11140974,541,0.
CHI,CHI,11141831,11142463,632,0.
CHI,CHI,11143287,11144199,912,0.
CHI,CHI,11145267,11146000,733,0.
CHI,CHI,11148277,11148984,707,0.
CHI,CHI,11149480,11149659,179,0.
CHI,CHI,11154150,11154479,329,0.
CHI,CHI,11163235,11164182,947,0.
