tier,speaker,start,stop,dur,val
CHI,CHI,1705551,1705869,318,0.
CHI,CHI,1706381,1706788,407,0.
CHI,CHI,1708375,1708999,624,0.
CHI,CHI,1711271,1711623,352,0.
CHI,CHI,1712130,1712504,374,0.
CHI,CHI,1713209,1715465,2256,0.
CHI,CHI,1718134,1718576,442,0.
CHI,CHI,1720484,1721107,623,0.
CHI,CHI,1722850,1723164,314,0.
CHI,CHI,1724201,1725400,1199,0.
CHI,CHI,1727794,1728186,392,0.
CHI,CHI,1729453,1730045,592,0.
CHI,CHI,1731572,1733290,1718,0.
CHI,CHI,1734354,1734702,348,0.
CHI,CHI,1735885,1736572,687,0.
CHI,CHI,1739666,1739933,267,0.
CHI,CHI,1740627,1740971,344,0.
CHI,CHI,1741888,1742834,946,0.
CHI,CHI,1744264,1744746,482,0.
CHI,CHI,1746168,1748437,2269,0.
CHI,CHI,1749611,1750179,568,0.
CHI,CHI,1752629,1753275,646,0.
CHI,CHI,1753987,1755089,1102,0.
CHI,CHI,1755701,1757779,2078,0.
CHI,CHI,1758475,1759294,819,0.
CHI,CHI,1760611,1761879,1268,0.
CHI,CHI,1764397,1764995,598,0.
CHI,CHI,1765995,1766503,508,0.
CHI,CHI,1769254,1769751,497,0.
CHI,CHI,1770246,1770658,412,0.
CHI,CHI,1774145,1774715,570,0.
CHI,CHI,1777129,1778569,1440,0.
CHI,CHI,1781096,1782318,1222,0.
CHI,CHI,1785084,1785934,850,0.
CHI,CHI,1786516,1786999,483,0.
CHI,CHI,1787834,1788506,672,0.
CHI,CHI,1789637,1790366,729,0.
CHI,CHI,1791919,1792541,622,0.
CHI,CHI,1792710,1793460,750,0.
CHI,CHI,1794301,1794788,487,0.
CHI,CHI,1797878,1798366,488,0.
CHI,CHI,1806313,1806882,569,0.
CHI,CHI,1815692,1816092,400,0.
CHI,CHI,1821077,1821482,405,0.
CHI,CHI,1821789,1822441,652,0.
CHI,CHI,1822570,1823845,1275,0.
CHI,CHI,1826769,1827455,686,0.
CHI,CHI,1829925,1830562,637,0.
CHI,CHI,1831311,1832511,1200,0.
CHI,CHI,1833577,1834239,662,0.
CHI,CHI,1837429,1837924,495,0.
CHI,CHI,1838151,1839391,1240,0.
CHI,CHI,1839944,1840274,330,0.
CHI,CHI,1843213,1843512,299,0.
CHI,CHI,1844235,1845065,830,0.
CHI,CHI,1846205,1847241,1036,0.
CHI,CHI,1852634,1853607,973,0.
CHI,CHI,1860474,1861079,605,0.
CHI,CHI,1864244,1864822,578,0.
CHI,CHI,1871101,1871853,752,0.
CHI,CHI,1872355,1873632,1277,0.
CHI,CHI,1881956,1882607,651,0.
CHI,CHI,1886740,1887390,650,0.
CHI,CHI,1892668,1893377,709,0.
CHI,CHI,1903982,1904835,853,0.
CHI,CHI,1927098,1927576,478,0.
CHI,CHI,1928197,1928842,645,0.
CHI,CHI,1930352,1931129,777,0.
CHI,CHI,1932085,1935649,3564,0.
CHI,CHI,1939215,1940137,922,0.
CHI,CHI,1940472,1941214,742,0.
CHI,CHI,1941986,1947038,5052,0.
CHI,CHI,1951705,1952418,713,0.
CHI,CHI,1957577,1958724,1147,0.
CHI,CHI,1958978,1959683,705,0.
CHI,CHI,1961321,1962281,960,0.
CHI,CHI,1971400,1972271,871,0.
CHI,CHI,1977701,1978663,962,0.
CHI,CHI,10071196,10071676,480,0.
CHI,CHI,10100419,10101038,619,0.
CHI,CHI,10103348,10103918,570,0.
CHI,CHI,10108343,10108937,594,0.
CHI,CHI,10110295,10111172,877,0.
CHI,CHI,10112687,10114190,1503,0.
CHI,CHI,10143000,10143378,378,0.
CHI,CHI,10182468,10182941,473,0.
CHI,CHI,10184949,10185769,820,0.
CHI,CHI,10186231,10187282,1051,0.
CHI,CHI,10189021,10190125,1104,0.
CHI,CHI,10190470,10191008,538,0.
CHI,CHI,10191289,10191884,595,0.
CHI,CHI,10193245,10196334,3089,0.
CHI,CHI,10196934,10197834,900,0.
CHI,CHI,10198356,10199623,1267,0.
CHI,CHI,10200829,10203577,2748,0.
CHI,CHI,10203995,10204985,990,0.
CHI,CHI,10205200,10207979,2779,0.
CHI,CHI,10208354,10216385,8031,0.
CHI,CHI,10216908,10219972,3064,0.
CHI,CHI,10223065,10224545,1480,0.
CHI,CHI,10224865,10225794,929,0.
CHI,CHI,10231231,10231800,569,0.
CHI,CHI,10233956,10235297,1341,0.
CHI,CHI,10243743,10245047,1304,0.
CHI,CHI,10245676,10247706,2030,0.
CHI,CHI,10248538,10250389,1851,0.
CHI,CHI,10253169,10253619,450,0.
CHI,CHI,10254172,10254691,519,0.
CHI,CHI,10255521,10257338,1817,0.
CHI,CHI,15224150,15224440,290,0.
CHI,CHI,15224840,15225260,420,0.
CHI,CHI,15226030,15226620,590,0.
CHI,CHI,15228312,15231060,2748,0.
CHI,CHI,15231700,15231890,190,0.
CHI,CHI,15235450,15235720,270,0.
CHI,CHI,15242300,15242510,210,0.
CHI,CHI,15244020,15244600,580,0.
CHI,CHI,15244835,15246075,1240,0.
CHI,CHI,15246710,15248170,1460,0.
CHI,CHI,15248445,15249785,1340,0.
CHI,CHI,15250200,15250790,590,0.
CHI,CHI,15251870,15252420,550,0.
CHI,CHI,15260020,15260690,670,0.
CHI,CHI,15260990,15262210,1220,0.
CHI,CHI,15262605,15264815,2210,0.
CHI,CHI,15265155,15265645,490,0.
CHI,CHI,15265975,15266395,420,0.
CHI,CHI,15266630,15268220,1590,0.
CHI,CHI,15268660,15269210,550,0.
CHI,CHI,15269520,15270380,860,0.
CHI,CHI,15271375,15271595,220,0.
CHI,CHI,15279260,15279550,290,0.
CHI,CHI,15279920,15280180,260,0.
CHI,CHI,15438000,15438270,270,0.
CHI,CHI,15438620,15439590,970,0.
CHI,CHI,15440110,15440340,230,0.
CHI,CHI,15440770,15441230,460,0.
CHI,CHI,15441510,15443100,1590,0.
CHI,CHI,15443390,15444550,1160,0.
CHI,CHI,15444800,15445060,260,0.
CHI,CHI,15448050,15449960,1910,0.
CHI,CHI,15450410,15451550,1140,0.
CHI,CHI,15451850,15452930,1080,0.
CHI,CHI,15453280,15453860,580,0.
CHI,CHI,15454210,15454770,560,0.
CHI,CHI,15455100,15455570,470,0.
CHI,CHI,15456520,15457200,680,0.
CHI,CHI,15457420,15458800,1380,0.
CHI,CHI,15459100,15459640,540,0.
CHI,CHI,15459720,15460370,650,0.
CHI,CHI,15460640,15462330,1690,0.
CHI,CHI,15462630,15463800,1170,0.
CHI,CHI,15464120,15464640,520,0.
CHI,CHI,15466830,15467310,480,0.
CHI,CHI,15467580,15468201,621,0.
CHI,CHI,15469400,15469800,400,0.
CHI,CHI,15470120,15471480,1360,0.
CHI,CHI,15471780,15473480,1700,0.
CHI,CHI,15473740,15475200,1460,0.
CHI,CHI,15475540,15476267,727,0.
CHI,CHI,15476510,15478200,1690,0.
CHI,CHI,15478450,15479090,640,0.
CHI,CHI,15479320,15480680,1360,0.
CHI,CHI,15480920,15481560,640,0.
CHI,CHI,15481800,15482370,570,0.
CHI,CHI,15482670,15483250,580,0.
CHI,CHI,15483690,15484030,340,0.
CHI,CHI,15484320,15485440,1120,0.
CHI,CHI,15485620,15486580,960,0.
CHI,CHI,15495630,15495900,270,0.
CHI,CHI,15496760,15498000,1240,0.
CHI,CHI,15498297,15499779,1482,0.
CHI,CHI,15500024,15501490,1466,0.
CHI,CHI,15501845,15502843,998,0.
CHI,CHI,15503075,15503570,495,0.
CHI,CHI,15583379,15583823,444,0.
CHI,CHI,15587990,15588272,282,0.
CHI,CHI,15588556,15589179,623,0.
CHI,CHI,15590223,15592401,2178,0.
CHI,CHI,15592867,15594156,1289,0.
CHI,CHI,15594601,15595233,632,0.
CHI,CHI,15595690,15596979,1289,0.
CHI,CHI,15597490,15598017,527,0.
CHI,CHI,15598712,15599530,818,0.
CHI,CHI,15602290,15602823,533,0.
