tier,speaker,start,stop,dur,val
CHI,CHI,3382445,3382667,222,0.
CHI,CHI,3494657,3495245,588,0.
CHI,CHI,3495901,3497537,1636,0.
CHI,CHI,3498611,3499898,1287,0.
CHI,CHI,3587081,3588553,1472,0.
CHI,CHI,3600861,3601836,975,0.
CHI,CHI,3603981,3604742,761,0.
CHI,CHI,3605805,3606090,285,0.
CHI,CHI,3653457,3653659,202,0.
CHI,CHI,3922632,3922848,216,0.
CHI,CHI,3923487,3923592,105,0.
CHI,CHI,3928756,3930412,1656,0.
CHI,CHI,3931100,3933209,2109,0.
CHI,CHI,3974072,3974301,229,0.
CHI,CHI,4003898,4006689,2791,0.
CHI,CHI,4008676,4011073,2397,0.
CHI,CHI,4012086,4013670,1584,0.
CHI,CHI,4016084,4016384,300,0.
CHI,CHI,4017143,4017787,644,0.
CHI,CHI,4026782,4028357,1575,0.
CHI,CHI,4083154,4083334,180,0.
CHI,CHI,4085837,4086114,277,0.
CHI,CHI,4123220,4123851,631,0.
CHI,CHI,4140175,4140590,415,0.
CHI,CHI,4158328,4159437,1109,0.
CHI,CHI,4162961,4164367,1406,0.
CHI,CHI,4165939,4167345,1406,0.
CHI,CHI,4168265,4170928,2663,0.
CHI,CHI,4172003,4172311,308,0.
CHI,CHI,4173447,4173687,240,0.
CHI,CHI,4195203,4196464,1261,0.
CHI,CHI,4336883,4337239,356,0.
CHI,CHI,4343408,4343870,462,0.
CHI,CHI,4344251,4344570,319,0.
CHI,CHI,4345008,4345384,376,0.
CHI,CHI,4355125,4355962,837,0.
CHI,CHI,4360240,4361225,985,0.
CHI,CHI,4361615,4362465,850,0.
CHI,CHI,4366380,4366850,470,0.
CHI,CHI,14206194,14206302,108,0.
CHI,CHI,14208070,14208683,613,0.
CHI,CHI,14236756,14236972,216,0.
CHI,CHI,14238033,14238342,309,0.
CHI,CHI,14314030,14314920,890,0.
CHI,CHI,14315719,14317097,1378,0.
CHI,CHI,14344586,14345383,797,0.
CHI,CHI,14345988,14346652,664,0.
CHI,CHI,14372628,14375383,2755,0.
CHI,CHI,14382456,14383141,685,0.
CHI,CHI,14396720,14396965,245,0.
CHI,CHI,14400434,14400688,254,0.
CHI,CHI,14405723,14405773,50,0.
CHI,CHI,14407008,14408031,1023,0.
CHI,CHI,14413966,14414364,398,0.
CHI,CHI,14677950,14678077,127,0.
CHI,CHI,14678542,14678714,172,0.
CHI,CHI,14679162,14679262,100,0.
CHI,CHI,14679706,14679872,166,0.
CHI,CHI,14687084,14688722,1638,0.
CHI,CHI,14690105,14690997,892,0.
CHI,CHI,14691320,14691625,305,0.
CHI,CHI,14700516,14701189,673,0.
CHI,CHI,14715267,14716210,943,0.
CHI,CHI,14719977,14720064,87,0.
CHI,CHI,14723922,14724589,667,0.
CHI,CHI,14725528,14725988,460,0.
CHI,CHI,14728583,14728756,173,0.
CHI,CHI,14731936,14732014,78,0.
CHI,CHI,14733720,14733844,124,0.
CHI,CHI,15473853,15473956,103,0.
CHI,CHI,15479430,15480010,580,0.
CHI,CHI,15494905,15495442,537,0.
CHI,CHI,15500600,15500797,197,0.
CHI,CHI,15503562,15503955,393,0.
CHI,CHI,15508965,15509609,644,0.
CHI,CHI,15510559,15513159,2600,0.
CHI,CHI,15527403,15527823,420,0.
CHI,CHI,15546650,15546920,270,0.
CHI,CHI,15547620,15548167,547,0.
CHI,CHI,15548691,15549445,754,0.
CHI,CHI,15549827,15551441,1614,0.
CHI,CHI,15554161,15554344,183,0.
CHI,CHI,15555773,15556169,396,0.
CHI,CHI,15557360,15558780,1420,0.
CHI,CHI,15561075,15561175,100,0.
CHI,CHI,15562522,15562725,203,0.
CHI,CHI,15563265,15564965,1700,0.
CHI,CHI,15584359,15585134,775,0.
CHI,CHI,15585838,15586292,454,0.
CHI,CHI,15590450,15591844,1394,0.
CHI,CHI,15592423,15593022,599,0.
CHI,CHI,15599014,15599192,178,0.
CHI,CHI,15604503,15605608,1105,0.
CHI,CHI,15606452,15607370,918,0.
CHI,CHI,15608325,15609306,981,0.
CHI,CHI,15610067,15611220,1153,0.
CHI,CHI,15611695,15612105,410,0.
CHI,CHI,15614594,15614806,212,0.
CHI,CHI,15621655,15621922,267,0.
CHI,CHI,15622408,15623588,1180,0.
CHI,CHI,15624877,15625794,917,0.
CHI,CHI,15626311,15626891,580,0.
CHI,CHI,15629209,15629484,275,0.
CHI,CHI,15630425,15630658,233,0.
CHI,CHI,15632547,15632977,430,0.
CHI,CHI,15641270,15641597,327,0.
CHI,CHI,15642917,15643895,978,0.
CHI,CHI,15644588,15644750,162,0.
CHI,CHI,15645395,15646355,960,0.
CHI,CHI,15646855,15648125,1270,0.
CHI,CHI,15663310,15663859,549,0.
CHI,CHI,15666680,15667400,720,0.
CHI,CHI,15667770,15668130,360,0.
CHI,CHI,15669655,15669777,122,0.
CHI,CHI,15671452,15672209,757,0.
CHI,CHI,15678161,15678691,530,0.
CHI,CHI,15679308,15679941,633,0.
CHI,CHI,15680383,15680464,81,0.
CHI,CHI,15689855,15690128,273,0.
CHI,CHI,15690825,15691825,1000,0.
CHI,CHI,15694483,15694583,100,0.
CHI,CHI,15696380,15696640,260,0.
CHI,CHI,15697400,15697494,94,0.
CHI,CHI,15698583,15699606,1023,0.
CHI,CHI,15700266,15701006,740,0.
CHI,CHI,15705148,15705341,193,0.
CHI,CHI,15705858,15705973,115,0.
CHI,CHI,15715142,15717296,2154,0.
CHI,CHI,15718795,15718909,114,0.
CHI,CHI,15720077,15720383,306,0.
CHI,CHI,15721439,15721638,199,0.
CHI,CHI,15724436,15724895,459,0.
CHI,CHI,15725480,15725780,300,0.
CHI,CHI,15726172,15726420,248,0.
CHI,CHI,15726722,15727053,331,0.
CHI,CHI,15727350,15727583,233,0.
CHI,CHI,15728178,15728306,128,0.
CHI,CHI,15748212,15748684,472,0.
CHI,CHI,15753767,15754041,274,0.
CHI,CHI,15755536,15755828,292,0.
CHI,CHI,15777017,15777953,936,0.
CHI,CHI,15778600,15778978,378,0.
CHI,CHI,15799434,15800168,734,0.
CHI,CHI,15822355,15822412,57,0.
CHI,CHI,15832589,15832833,244,0.
CHI,CHI,15835194,15835433,239,0.
CHI,CHI,15842016,15842228,212,0.
CHI,CHI,15842905,15843027,122,0.
CHI,CHI,15843847,15844933,1086,0.
CHI,CHI,15845564,15845859,295,0.
CHI,CHI,15848792,15848923,131,0.
CHI,CHI,15849547,15853637,4090,0.
CHI,CHI,15854123,15855231,1108,0.
CHI,CHI,15856131,15857739,1608,0.
CHI,CHI,15859989,15860480,491,0.
CHI,CHI,15861434,15864764,3330,0.
CHI,CHI,15874391,15875045,654,0.
CHI,CHI,15875811,15878181,2370,0.
CHI,CHI,15883245,15883642,397,0.
CHI,CHI,15889002,15889039,37,0.
CHI,CHI,15890303,15890420,117,0.
CHI,CHI,15891441,15891477,36,0.
CHI,CHI,15891806,15893236,1430,0.
CHI,CHI,15893975,15894048,73,0.
CHI,CHI,18243714,18244846,1132,0.
CHI,CHI,18257811,18258274,463,0.
CHI,CHI,18260060,18262238,2178,0.
CHI,CHI,18264600,18264836,236,0.
