aclew_child_id,segment,segment_dur,xds_min,sample,sample_type,xds_mph,ods_min,ods_mph,tds_min,tds_mph,cds_min,cds_mph,homebank_child_id,other_child_id,age_mo_round,age,age_childes,child_sex,mat_ed_yr,mat_ed,fat_ed,length_of_recording,start_of_recording,number_older_sibs,mother_age,father_age,household_size,premature,region,serious_medical_issues,ses_details,Comments,tchiyr.m,motyr.m,nsb.m,hsz.m,tchiyr.sd,motyr.sd,nsb.sd,hsz.sd,rec.start.hr,rec.stop.hr,order,n_spkrs_clip,start.hr,prop_tds,xds_mph.nz,ods_mph.nz,tds_mph.nz,cds_mph.nz,tchiyr.std,chisx.std,mated.std,mated.bin,motyr.std,nsb.std,hsz.std,nsk.std,stthr.std,stthr.tri,stthr.tri.a,stthr.tri.o,Sample,stthr.tri.centered,SplitAge
7220,tt-1,1,0.432,turn-taking,turn-taking,25.919999999999998,0.277,16.62,0.155,9.3,0.155,9.3,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,3,9.855,0.3587962962962963,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.28721135782161783,-0.17874999999999996,morning,morning,morning,Turn taking,morning,1;0+
7220,tt-2,1,0.345,turn-taking,turn-taking,20.7,0.064,3.84,0.28,16.8,0.28,16.8,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,2,9.926,0.8115942028985509,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,-0.36453749261974544,-0.1728333333333333,morning,morning,morning,Turn taking,morning,1;0+
7220,tt-3,1,0.363,turn-taking,turn-taking,21.78,0.226,13.56,0.137,8.22,0.137,8.22,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,3,9.946,0.37741046831955927,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.28721135782161783,-0.1711666666666667,morning,morning,morning,Turn taking,morning,1;0+
7220,tt-4,1,0.144,turn-taking,turn-taking,8.639999999999999,0.018,1.0799999999999998,0.126,7.5600000000000005,0.126,7.5600000000000005,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,3,10.035,0.8750000000000001,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.28721135782161783,-0.16374999999999998,morning,morning,morning,Turn taking,morning,1;0+
7220,tt-5,1,0.576,turn-taking,turn-taking,34.559999999999995,0.42,25.2,0.155,9.3,0.331,19.86,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,4,10.317,0.26909722222222227,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.9389602082629811,-0.14024999999999999,morning,morning,morning,Turn taking,morning,1;0+
7326,tt-1,1,0.058,turn-taking,turn-taking,3.48,0,0,0.058,3.48,0.058,3.48,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,1,10.582,1,1,0,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-1.0162863430611087,-0.1181666666666666,morning,morning,morning,Turn taking,morning,1;0+
7326,tt-2,1,0.115,turn-taking,turn-taking,6.9,0.027,1.6199999999999999,0.088,5.279999999999999,0.088,5.279999999999999,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,1,11.133,0.7652173913043477,1,1,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-1.0162863430611087,-0.07225000000000008,midday,midday,midday,Turn taking,midday,1;0+
7326,tt-3,1,0.727,turn-taking,turn-taking,43.62,0.636,38.160000000000004,0.091,5.46,0.091,5.46,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,4,11.18,0.12517193947730398,1,1,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,0.9389602082629811,-0.06833333333333336,midday,midday,midday,Turn taking,midday,1;0+
7326,tt-4,1,0.268,turn-taking,turn-taking,16.080000000000002,0.041,2.46,0.226,13.56,0.226,13.56,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,1,13.302,0.8432835820895522,1,1,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-1.0162863430611087,0.10849999999999997,afternoon,afternoon,afternoon,Turn taking,afternoon,1;0+
7326,tt-5,1,0.466,turn-taking,turn-taking,27.96,0,0,0.466,27.96,0.466,27.96,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,1,17.271,1,1,0,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-1.0162863430611087,0.4392500000000001,afternoon,afternoon,afternoon,Turn taking,afternoon,1;0+
8179,extension_tt-2,5,1.085,turn-taking,extension,13.02,0.388,4.656000000000001,0.697,8.363999999999999,0.729,8.748,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,4,15.826,0.6423963133640552,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,0.9389602082629811,0.31883333333333336,afternoon,afternoon,afternoon,Turn taking,afternoon,Under 1;0
8179,tt-1,1,1.187,turn-taking,turn-taking,71.22,1.013,60.779999999999994,0.175,10.5,1.029,61.739999999999995,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,5,10.898,0.14743049705139005,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,1.5907090587043444,-0.09183333333333336,morning,morning,morning,Turn taking,morning,Under 1;0
8179,tt-2,1,0.649,turn-taking,turn-taking,38.94,0.327,19.62,0.322,19.32,0.322,19.32,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,4,15.909,0.49614791987673346,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,0.9389602082629811,0.32575000000000004,afternoon,afternoon,afternoon,Turn taking,afternoon,Under 1;0
8179,tt-3,1,0.445,turn-taking,turn-taking,26.7,0.01,0.6,0.435,26.1,0.435,26.1,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,2,15.93,0.9775280898876404,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,-0.36453749261974544,0.32749999999999996,afternoon,afternoon,afternoon,Turn taking,afternoon,Under 1;0
8179,tt-4,1,0.714,turn-taking,turn-taking,42.839999999999996,0.222,13.32,0.493,29.58,0.508,30.48,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,5,15.959,0.6904761904761905,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,1.5907090587043444,0.32991666666666664,afternoon,afternoon,afternoon,Turn taking,afternoon,Under 1;0
8179,tt-5,1,0.617,turn-taking,turn-taking,37.019999999999996,0.205,12.299999999999999,0.412,24.72,0.412,24.72,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,4,16.012,0.6677471636952999,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,0.9389602082629811,0.33433333333333337,afternoon,afternoon,afternoon,Turn taking,afternoon,Under 1;0
8787,extension_tt-2,5,3.46,turn-taking,extension,41.519999999999996,2.24,26.880000000000003,1.22,14.64,1.22,14.64,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,2,10.433,0.35260115606936415,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,-0.36453749261974544,-0.13058333333333336,morning,morning,morning,Turn taking,morning,Under 1;0
8787,tt-1,1,0.436,turn-taking,turn-taking,26.16,0.286,17.16,0.15,9,0.15,9,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,2,9.307,0.3440366972477064,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,-0.36453749261974544,-0.22441666666666663,morning,morning,morning,Turn taking,morning,Under 1;0
8787,tt-2,1,0.481,turn-taking,turn-taking,28.86,0.15,9,0.331,19.86,0.331,19.86,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,2,10.433,0.6881496881496882,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,-0.36453749261974544,-0.13058333333333336,morning,morning,morning,Turn taking,morning,Under 1;0
8787,tt-3,1,0.703,turn-taking,turn-taking,42.18,0.542,32.52,0.162,9.72,0.298,17.88,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,5,13.983,0.23044096728307256,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,1.5907090587043444,0.16525000000000004,afternoon,afternoon,afternoon,Turn taking,afternoon,Under 1;0
8787,tt-4,1,0.577,turn-taking,turn-taking,34.62,0.449,26.94,0.128,7.68,0.169,10.14,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,6,14.829,0.22183708838821492,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,2.2424579091457075,0.23575000000000004,afternoon,afternoon,afternoon,Turn taking,afternoon,Under 1;0
8787,tt-5,1,0.935,turn-taking,turn-taking,56.1,0.567,34.019999999999996,0.368,22.08,0.478,28.68,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,5,15.738,0.39358288770053473,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,1.5907090587043444,0.31149999999999994,afternoon,afternoon,afternoon,Turn taking,afternoon,Under 1;0
0643,random-1,5,3.53,NA,NA,42.36,3.437,41.244,0.094,1.1280000000000001,1.465,17.580000000000002,CM50,M-F40-C01,2,01m;25d,0;01.25,M,0,none,secondary,41391,07:57:38,5,25.9,33.8,7,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.960555555555556,19.458055555555557,1,4,8.501,0.02662889518413598,1,1,1,1,-1.145798822511396,M,none,0-5,0.4962995298410653,2.559250039669871,0,0.2234361476583778,-0.29158333333333336,morning,morning,morning,Random,morning,Under 1;0
0643,random-2,5,0.602,NA,NA,7.223999999999999,0.454,5.448,0.149,1.788,0.227,2.724,CM50,M-F40-C01,2,01m;25d,0;01.25,M,0,none,secondary,41391,07:57:38,5,25.9,33.8,7,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.960555555555556,19.458055555555557,1,2,9.329,0.24750830564784054,1,1,1,1,-1.145798822511396,M,none,0-5,0.4962995298410653,2.559250039669871,0,-0.5809339839117825,-0.22258333333333327,morning,morning,morning,Random,morning,Under 1;0
0643,random-3,5,3.303,NA,NA,39.635999999999996,3.293,39.516000000000005,0.01,0.12,1.286,15.431999999999999,CM50,M-F40-C01,2,01m;25d,0;01.25,M,0,none,secondary,41391,07:57:38,5,25.9,33.8,7,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.960555555555556,19.458055555555557,1,6,11.897,0.0030275507114744175,1,1,1,1,-1.145798822511396,M,none,0-5,0.4962995298410653,2.559250039669871,0,1.0278062792285383,-0.008583333333333313,midday,midday,midday,Random,midday,Under 1;0
0643,random-4,5,0.732,NA,NA,8.784,0.732,8.784,0,0,0.138,1.6560000000000001,CM50,M-F40-C01,2,01m;25d,0;01.25,M,0,none,secondary,41391,07:57:38,5,25.9,33.8,7,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.960555555555556,19.458055555555557,1,3,12.084,0,1,1,0,1,-1.145798822511396,M,none,0-5,0.4962995298410653,2.559250039669871,0,-0.17874891812670238,0.006999999999999969,midday,midday,midday,Random,midday,Under 1;0
0643,random-5,5,1.349,NA,NA,16.188,1.349,16.188,0,0,0.838,10.056,CM50,M-F40-C01,2,01m;25d,0;01.25,M,0,none,secondary,41391,07:57:38,5,25.9,33.8,7,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.960555555555556,19.458055555555557,1,4,12.579,0,1,1,0,1,-1.145798822511396,M,none,0-5,0.4962995298410653,2.559250039669871,0,0.2234361476583778,0.04825000000000005,midday,midday,midday,Random,midday,Under 1;0
0643,random-6,5,0.732,NA,NA,8.784,0.694,8.328,0.038,0.456,0.279,3.3480000000000003,CM50,M-F40-C01,2,01m;25d,0;01.25,M,0,none,secondary,41391,07:57:38,5,25.9,33.8,7,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.960555555555556,19.458055555555557,1,4,13.617,0.05191256830601093,1,1,1,1,-1.145798822511396,M,none,0-5,0.4962995298410653,2.559250039669871,0,0.2234361476583778,0.13475000000000006,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
0643,random-7,5,1.83,NA,NA,21.96,1.83,21.96,0,0,0.415,4.9799999999999995,CM50,M-F40-C01,2,01m;25d,0;01.25,M,0,none,secondary,41391,07:57:38,5,25.9,33.8,7,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.960555555555556,19.458055555555557,1,5,13.845,0,1,1,0,1,-1.145798822511396,M,none,0-5,0.4962995298410653,2.559250039669871,0,0.625621213443458,0.15375000000000005,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
0643,random-8,5,3.135,NA,NA,37.62,2.82,33.839999999999996,0.315,3.7800000000000002,1.635,19.62,CM50,M-F40-C01,2,01m;25d,0;01.25,M,0,none,secondary,41391,07:57:38,5,25.9,33.8,7,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.960555555555556,19.458055555555557,1,5,15.322,0.10047846889952154,1,1,1,1,-1.145798822511396,M,none,0-5,0.4962995298410653,2.559250039669871,0,0.625621213443458,0.27683333333333326,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
0643,random-9,5,3.817,NA,NA,45.804,3.803,45.635999999999996,0.014,0.168,0.649,7.788,CM50,M-F40-C01,2,01m;25d,0;01.25,M,0,none,secondary,41391,07:57:38,5,25.9,33.8,7,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.960555555555556,19.458055555555557,1,4,15.807,0.0036678019386953103,1,1,1,1,-1.145798822511396,M,none,0-5,0.4962995298410653,2.559250039669871,0,0.2234361476583778,0.31725000000000003,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
2109,random-1,5,0.418,NA,NA,5.016,0,0,0.418,5.016,0.418,5.016,CM23,M-F17-C01,7,07m;15d,0;07.15,F,5,primary,secondary,36139,08:43:56,0,24.2,18.7,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.732222222222223,18.770833333333336,4,1,9.671,1,1,0,1,1,-0.7394871833229577,F,primary,0-5,0.12462146784555393,-0.7218397547786817,0.32732683535398854,-0.9831190496968628,-0.19408333333333339,morning,morning,morning,Random,morning,Under 1;0
2109,random-2,5,1.032,NA,NA,12.384,0.026,0.312,1.006,12.072,1.006,12.072,CM23,M-F17-C01,7,07m;15d,0;07.15,F,5,primary,secondary,36139,08:43:56,0,24.2,18.7,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.732222222222223,18.770833333333336,4,1,9.819,0.9748062015503876,1,1,1,1,-0.7394871833229577,F,primary,0-5,0.12462146784555393,-0.7218397547786817,0.32732683535398854,-0.9831190496968628,-0.18174999999999994,morning,morning,morning,Random,morning,Under 1;0
2109,random-3,5,0,NA,NA,0,0,0,0,0,0,0,CM23,M-F17-C01,7,07m;15d,0;07.15,F,5,primary,secondary,36139,08:43:56,0,24.2,18.7,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.732222222222223,18.770833333333336,4,0,10.392,NaN,0,0,0,0,-0.7394871833229577,F,primary,0-5,0.12462146784555393,-0.7218397547786817,0.32732683535398854,-1.385304115481943,-0.13400000000000004,morning,morning,morning,Random,morning,Under 1;0
2109,random-4,5,0,NA,NA,0,0,0,0,0,0,0,CM23,M-F17-C01,7,07m;15d,0;07.15,F,5,primary,secondary,36139,08:43:56,0,24.2,18.7,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.732222222222223,18.770833333333336,4,0,11.779,NaN,0,0,0,0,-0.7394871833229577,F,primary,0-5,0.12462146784555393,-0.7218397547786817,0.32732683535398854,-1.385304115481943,-0.018416666666666675,midday,midday,midday,Random,midday,Under 1;0
2109,random-5,5,1.744,NA,NA,20.928,1.614,19.368000000000002,0.129,1.548,0.129,1.548,CM23,M-F17-C01,7,07m;15d,0;07.15,F,5,primary,secondary,36139,08:43:56,0,24.2,18.7,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.732222222222223,18.770833333333336,4,2,12.671,0.07396788990825688,1,1,1,1,-0.7394871833229577,F,primary,0-5,0.12462146784555393,-0.7218397547786817,0.32732683535398854,-0.5809339839117825,0.055916666666666615,midday,midday,midday,Random,midday,Under 1;0
2109,random-6,5,0.026,NA,NA,0.312,0,0,0.026,0.312,0.026,0.312,CM23,M-F17-C01,7,07m;15d,0;07.15,F,5,primary,secondary,36139,08:43:56,0,24.2,18.7,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.732222222222223,18.770833333333336,4,1,13.756,1,1,0,1,1,-0.7394871833229577,F,primary,0-5,0.12462146784555393,-0.7218397547786817,0.32732683535398854,-0.9831190496968628,0.14633333333333334,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
2109,random-7,5,0.942,NA,NA,11.303999999999998,0,0,0.942,11.303999999999998,0.942,11.303999999999998,CM23,M-F17-C01,7,07m;15d,0;07.15,F,5,primary,secondary,36139,08:43:56,0,24.2,18.7,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.732222222222223,18.770833333333336,4,1,15.031,1,1,0,1,1,-0.7394871833229577,F,primary,0-5,0.12462146784555393,-0.7218397547786817,0.32732683535398854,-0.9831190496968628,0.2525833333333334,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
2109,random-8,5,0.49,NA,NA,5.88,0,0,0.49,5.88,0.49,5.88,CM23,M-F17-C01,7,07m;15d,0;07.15,F,5,primary,secondary,36139,08:43:56,0,24.2,18.7,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.732222222222223,18.770833333333336,4,1,16.82,1,1,0,1,1,-0.7394871833229577,F,primary,0-5,0.12462146784555393,-0.7218397547786817,0.32732683535398854,-0.9831190496968628,0.40166666666666667,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
2109,random-9,5,1.523,NA,NA,18.276,1.036,12.432,0.486,5.832,0.486,5.832,CM23,M-F17-C01,7,07m;15d,0;07.15,F,5,primary,secondary,36139,08:43:56,0,24.2,18.7,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.732222222222223,18.770833333333336,4,2,17.514,0.31910702560735393,1,1,1,1,-0.7394871833229577,F,primary,0-5,0.12462146784555393,-0.7218397547786817,0.32732683535398854,-0.5809339839117825,0.45949999999999996,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
2625,random-1,5,0.132,NA,NA,1.584,0.016,0.192,0.115,1.38,0.132,1.584,CM47,M-F37-C02,32,32m;05d,2;08.05,F,8,secondary,secondary,36645,08:22:41,1,27.9,25.4,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.378055555555555,18.557222222222222,9,1,9.697,0.8712121212121212,1,1,1,1,1.2920710126192334,F,secondary,6+,0.9335678380710789,-0.06562179588897112,-0.9819805060619656,-0.9831190496968628,-0.19191666666666674,morning,morning,morning,Random,morning,1;0+
2625,random-2,5,1.696,NA,NA,20.352,0.435,5.22,1.261,15.131999999999998,1.456,17.472,CM47,M-F37-C02,32,32m;05d,2;08.05,F,8,secondary,secondary,36645,08:22:41,1,27.9,25.4,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.378055555555555,18.557222222222222,9,2,11.005,0.7435141509433962,1,1,1,1,1.2920710126192334,F,secondary,6+,0.9335678380710789,-0.06562179588897112,-0.9819805060619656,-0.5809339839117825,-0.0829166666666666,midday,midday,midday,Random,midday,1;0+
2625,random-3,5,0.912,NA,NA,10.944,0.477,5.724,0.435,5.22,0.505,6.0600000000000005,CM47,M-F37-C02,32,32m;05d,2;08.05,F,8,secondary,secondary,36645,08:22:41,1,27.9,25.4,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.378055555555555,18.557222222222222,9,2,11.777,0.47697368421052627,1,1,1,1,1.2920710126192334,F,secondary,6+,0.9335678380710789,-0.06562179588897112,-0.9819805060619656,-0.5809339839117825,-0.018583333333333396,midday,midday,midday,Random,midday,1;0+
